% itn    run  time           vxave               vyave               vaverun
  1      1    0.12929E-04   -0.1266999683E+05   -0.1380871678E+05    0.1874058374E+05
  1      2    0.25857E-04   -0.3777954511E+04   -0.1402221395E+05    0.1452223896E+05
  1      3    0.38786E-04   -0.4724164435E+04    0.1049519903E+05    0.1150942797E+05
  1      4    0.51714E-04   -0.1137309421E+05    0.5424598307E+04    0.1260053723E+05
  1      5    0.64643E-04   -0.8468562850E+04   -0.1786742055E+05    0.1977274068E+05
  1      6    0.77571E-04   -0.4379108703E+04   -0.3523284624E+04    0.5620509548E+04
  1      7    0.90500E-04    0.1423365116E+05    0.5856431917E+04    0.1539138136E+05
  1      8    0.10343E-03   -0.4873949709E+04   -0.7365057891E+04    0.8831730493E+04
  1      9    0.11636E-03   -0.1147212529E+05    0.1894324913E+05    0.2214624904E+05
  1     10    0.12929E-03   -0.1188376314E+05   -0.6575008379E+04    0.1358140499E+05
  1     11    0.14221E-03    0.1374047374E+05   -0.1809894793E+04    0.1385916079E+05
  1     12    0.15514E-03    0.2001705331E+04    0.1685870455E+05    0.1697712412E+05
  1     13    0.16807E-03    0.1887412560E+05    0.1636486326E+05    0.2498081998E+05
  1     14    0.18100E-03    0.2029772404E+05    0.3491649052E+04    0.2059585430E+05
  1     15    0.19393E-03   -0.1313007396E+05    0.2988822880E+05    0.3264513843E+05
  1     16    0.20686E-03   -0.3498992335E+04   -0.7288936089E+04    0.8085266642E+04
  1     17    0.21979E-03    0.5912675484E+04    0.2720754739E+04    0.6508627945E+04
  1     18    0.23271E-03   -0.1911902294E+04   -0.6564067276E+04    0.6836837689E+04
  1     19    0.24564E-03    0.4639892460E+04   -0.1582372235E+05    0.1648996031E+05
  1     20    0.25857E-03   -0.1528591230E+05    0.1187854110E+05    0.1935868935E+05
  1     21    0.27150E-03    0.6136482190E+04   -0.7711193176E+04    0.9854892890E+04
  1     22    0.28443E-03    0.8365082933E+04    0.6851104907E+03    0.8393091735E+04
  1     23    0.29736E-03   -0.3859882492E+03    0.9517718641E+04    0.9525542245E+04
  1     24    0.31029E-03   -0.1670643709E+05    0.1111326162E+04    0.1674335946E+05
  1     25    0.32321E-03    0.3166497391E+04    0.2187501314E+05    0.2210300671E+05
  1     26    0.33614E-03   -0.1418293876E+05   -0.1478365640E+05    0.2048687991E+05
  1     27    0.34907E-03    0.1023562663E+04    0.2914876900E+04    0.3089366904E+04
  1     28    0.36200E-03   -0.9603278114E+04   -0.3377200128E+05    0.3511083908E+05
  1     29    0.37493E-03    0.2223526532E+04    0.2773264424E+03    0.2240754381E+04
  1     30    0.38786E-03   -0.2754279621E+05    0.4256046567E+04    0.2786968883E+05
  1     31    0.40079E-03    0.1458822554E+05   -0.1840462772E+05    0.2348503026E+05
  1     32    0.41371E-03   -0.2212178590E+05    0.8081686741E+04    0.2355179552E+05
  1     33    0.42664E-03   -0.5233605606E+03   -0.7073590117E+04    0.7092924884E+04
  1     34    0.43957E-03   -0.4724521704E+04    0.2320201560E+05    0.2367814674E+05
  1     35    0.45250E-03   -0.4966396738E+04   -0.1792114564E+04    0.5279845753E+04
  1     36    0.46543E-03    0.2017610223E+05    0.3981585983E+04    0.2056521646E+05
  1     37    0.47836E-03    0.5068209127E+02   -0.8007031574E+04    0.8007191974E+04
  1     38    0.49129E-03    0.2355165697E+05   -0.1706601498E+05    0.2908486571E+05
  1     39    0.50421E-03   -0.1909869637E+05    0.8400926172E+04    0.2086470138E+05
  1     40    0.51714E-03    0.7027279875E+04   -0.2156788462E+04    0.7350809405E+04
  1     41    0.53007E-03    0.1725165545E+05   -0.8369020771E+04    0.1917446543E+05
  1     42    0.54300E-03   -0.1103253808E+05   -0.3038286118E+05    0.3232390988E+05
  1     43    0.55593E-03    0.3615491482E+04    0.1850042395E+05    0.1885039695E+05
  1     44    0.56886E-03   -0.9368322862E+04    0.1736276423E+05    0.1972893953E+05
