% run    par  time               x                   y
  1      1    0.35618E-02    0.1351133012E+01    0.1512197240E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.1322686262E+01    0.1531415588E+00


% run    par  time               x                   y
  3      1    0.10685E-01    0.1227491544E+01    0.4247922753E-01


% run    par  time               x                   y
  4      1    0.14247E-01    0.1189830951E+01   -0.3271490319E-01


% run    par  time               x                   y
  5      1    0.17809E-01    0.1141031879E+01   -0.1903799883E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.1055649118E+01   -0.2836740164E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.1103360352E+01   -0.3314625734E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.1197764566E+01   -0.3916090900E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.1205365164E+01   -0.4120426400E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.1315839994E+01   -0.5504410219E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.1100762498E+01   -0.5364359094E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.1192688085E+01   -0.6274580757E+00


% run    par  time               x                   y
 13      1    0.46304E-01    0.1260429752E+01   -0.6719487437E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.1130477687E+01   -0.6236095542E+00


% run    par  time               x                   y
 15      1    0.53427E-01    0.1036244296E+01   -0.6563086140E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.9684042829E+00   -0.7126103314E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.8708316423E+00   -0.7745096869E+00


% run    par  time               x                   y
 18      1    0.64113E-01    0.9139098023E+00   -0.7848699376E+00


% run    par  time               x                   y
 19      1    0.67675E-01    0.8348996866E+00   -0.7109824371E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.8210555300E+00   -0.7812267325E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.8644387978E+00   -0.7830252353E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.8546095758E+00   -0.7826953229E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.8892765034E+00   -0.7605787103E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.9313255297E+00   -0.8527725770E+00


% run    par  time               x                   y
 25      1    0.89046E-01    0.9448633835E+00   -0.8322689169E+00


% run    par  time               x                   y
 26      1    0.92608E-01    0.7928225718E+00   -0.7904330003E+00


% run    par  time               x                   y
 27      1    0.96169E-01    0.8439259256E+00   -0.8141823754E+00


% run    par  time               x                   y
 28      1    0.99731E-01    0.7966560778E+00   -0.7165074049E+00


% run    par  time               x                   y
 29      1    0.10329E+00    0.6737186318E+00   -0.7398727322E+00


% run    par  time               x                   y
 30      1    0.10685E+00    0.6977032700E+00   -0.7604395367E+00


% run    par  time               x                   y
 31      1    0.11042E+00    0.5764215449E+00   -0.7738793365E+00


% run    par  time               x                   y
 32      1    0.11398E+00    0.5496463827E+00   -0.6737059100E+00


% run    par  time               x                   y
 33      1    0.11754E+00    0.5981845157E+00   -0.6170893751E+00


% run    par  time               x                   y
 34      1    0.12110E+00    0.7125010388E+00   -0.6882843600E+00


% run    par  time               x                   y
 35      1    0.12466E+00    0.7487048012E+00   -0.7792899318E+00


% run    par  time               x                   y
 36      1    0.12823E+00    0.7941337861E+00   -0.6749757834E+00


% run    par  time               x                   y
 37      1    0.13179E+00    0.9490361229E+00   -0.6643672320E+00


% run    par  time               x                   y
 38      1    0.13535E+00    0.9387795012E+00   -0.6846111270E+00


% run    par  time               x                   y
 39      1    0.13891E+00    0.1003494173E+01   -0.6043457558E+00


% run    par  time               x                   y
 40      1    0.14247E+00    0.9390301063E+00   -0.7438048641E+00


% run    par  time               x                   y
 41      1    0.14603E+00    0.8098613383E+00   -0.7578243440E+00


% run    par  time               x                   y
 42      1    0.14960E+00    0.1019601757E+01   -0.8055577738E+00


% run    par  time               x                   y
 43      1    0.15316E+00    0.9984972207E+00   -0.7020713491E+00


% run    par  time               x                   y
 44      1    0.15672E+00    0.1148209953E+01   -0.7832378054E+00


% run    par  time               x                   y
 45      1    0.16028E+00    0.1038585950E+01   -0.7767206807E+00


% run    par  time               x                   y
 46      1    0.16384E+00    0.9444065121E+00   -0.7625167657E+00


% run    par  time               x                   y
 47      1    0.16741E+00    0.9699253225E+00   -0.6859334848E+00


% run    par  time               x                   y
 48      1    0.17097E+00    0.8829474404E+00   -0.6478751754E+00


% run    par  time               x                   y
 49      1    0.17453E+00    0.8764749982E+00   -0.6847383701E+00


% run    par  time               x                   y
 50      1    0.17809E+00    0.8888942110E+00   -0.7386618919E+00


% run    par  time               x                   y
 51      1    0.18165E+00    0.7034196264E+00   -0.5021920143E+00


% run    par  time               x                   y
