  9    ***    0.12929E-01    0.3227486122E-01    0.0000000000E+00
  9    ***    0.12929E-01    0.6454972244E-01    0.0000000000E+00
  9    ***    0.12929E-01    0.9682458366E-01    0.0000000000E+00
  9    ***    0.12929E-01    0.1290994449E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.1613743061E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.1936491673E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.2259240285E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.2581988897E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.2904737510E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.3227486122E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.3550234734E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.3872983346E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.4195731958E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.4518480571E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.4841229183E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.5163977795E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.5486726407E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.5809475019E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.6132223631E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.6454972244E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.6777720856E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.7100469468E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.7423218080E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.7745966692E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.8068715305E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.8391463917E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.8714212529E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.9036961141E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.9359709753E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.9682458366E+00    0.0000000000E+00
  9    ***    0.12929E-01    0.1000520698E+01    0.3376046835E+03
  9    ***    0.12929E-01    0.1032795559E+01    0.5846392627E+03
  9    ***    0.12929E-01    0.1065070420E+01    0.1071244988E+03
  9    ***    0.12929E-01    0.1097345281E+01    0.8069678213E+02
  9    ***    0.12929E-01    0.1129620143E+01    0.6988424353E+02
  9    ***    0.12929E-01    0.1161895004E+01    0.5844707499E+02
  9    ***    0.12929E-01    0.1194169865E+01    0.5028772953E+02
  9    ***    0.12929E-01    0.1226444726E+01    0.4927267273E+02
  9    ***    0.12929E-01    0.1258719588E+01    0.5164391878E+02
  9    ***    0.12929E-01    0.1290994449E+01    0.4443122502E+02
  9    ***    0.12929E-01    0.1323269310E+01    0.4605040210E+02
  9    ***    0.12929E-01    0.1355544171E+01    0.4349263563E+02
  9    ***    0.12929E-01    0.1387819032E+01    0.4433869473E+02
  9    ***    0.12929E-01    0.1420093894E+01    0.4114173573E+02
  9    ***    0.12929E-01    0.1452368755E+01    0.4124723882E+02
  9    ***    0.12929E-01    0.1484643616E+01    0.4094514510E+02
  9    ***    0.12929E-01    0.1516918477E+01    0.3835599902E+02
  9    ***    0.12929E-01    0.1549193338E+01    0.4067933333E+02
  9    ***    0.12929E-01    0.1581468200E+01    0.3992459175E+02
  9    ***    0.12929E-01    0.1613743061E+01    0.4047615652E+02
  9    ***    0.12929E-01    0.1646017922E+01    0.3989651991E+02
  9    ***    0.12929E-01    0.1678292783E+01    0.4230616522E+02
  9    ***    0.12929E-01    0.1710567645E+01    0.4452700579E+02
  9    ***    0.12929E-01    0.1742842506E+01    0.5747903081E+02
  9    ***    0.12929E-01    0.1775117367E+01    0.5672340577E+02
  9    ***    0.12929E-01    0.1807392228E+01    0.5511406635E+02
  9    ***    0.12929E-01    0.1839667089E+01    0.5581521601E+02
  9    ***    0.12929E-01    0.1871941951E+01    0.5891888314E+02
  9    ***    0.12929E-01    0.1904216812E+01    0.6741857801E+02
  9    ***    0.12929E-01    0.1936491673E+01    0.7549561536E+02
  9    ***    0.12929E-01    0.1968766534E+01    0.9485529382E+02
  9    ***    0.12929E-01    0.2001041396E+01    0.1526562456E+03
  9    ***    0.12929E-01    0.2033316257E+01    0.9661137947E+02
  9    ***    0.12929E-01    0.2065591118E+01    0.6976149644E+02
  9    ***    0.12929E-01    0.2097865979E+01    0.6577417307E+02
  9    ***    0.12929E-01    0.2130140840E+01    0.6064896763E+02
  9    ***    0.12929E-01    0.2162415702E+01    0.5872602002E+02
  9    ***    0.12929E-01    0.2194690563E+01    0.5382690911E+02
  9    ***    0.12929E-01    0.2226965424E+01    0.5756157989E+02
  9    ***    0.12929E-01    0.2259240285E+01    0.5553156414E+02
  9    ***    0.12929E-01    0.2291515147E+01    0.5608755646E+02
  9    ***    0.12929E-01    0.2323790008E+01    0.5859394962E+02
  9    ***    0.12929E-01    0.2356064869E+01    0.5848823420E+02
  9    ***    0.12929E-01    0.2388339730E+01    0.5713814033E+02
  9    ***    0.12929E-01    0.2420614591E+01    0.5523637864E+02
  9    ***    0.12929E-01    0.2452889453E+01    0.5372227674E+02
  9    ***    0.12929E-01    0.2485164314E+01    0.5317980383E+02
  9    ***    0.12929E-01    0.2517439175E+01    0.5412335943E+02
  9    ***    0.12929E-01    0.2549714036E+01    0.5448492075E+02
  9    ***    0.12929E-01    0.2581988897E+01    0.5335113926E+02
  9    ***    0.12929E-01    0.2614263759E+01    0.5929342118E+02
  9    ***    0.12929E-01    0.2646538620E+01    0.5976570800E+02
  9    ***    0.12929E-01    0.2678813481E+01    0.6656033344E+02
  9    ***    0.12929E-01    0.2711088342E+01    0.6697087522E+02
  9    ***    0.12929E-01    0.2743363204E+01    0.6567203825E+02
  9    ***    0.12929E-01    0.2775638065E+01    0.6396278939E+02
  9    ***    0.12929E-01    0.2807912926E+01    0.6096241501E+02
  9    ***    0.12929E-01    0.2840187787E+01    0.6460781233E+02
  9    ***    0.12929E-01    0.2872462648E+01    0.6469495576E+02
  9    ***    0.12929E-01    0.2904737510E+01    0.7015194238E+02
  9    ***    0.12929E-01    0.2937012371E+01    0.7857224541E+02
  9    ***    0.12929E-01    0.2969287232E+01    0.8100864845E+02
  9    ***    0.12929E-01    0.3001562093E+01    0.8150935447E+02
  9    ***    0.12929E-01    0.3033836955E+01    0.6960194611E+02
  9    ***    0.12929E-01    0.3066111816E+01    0.6584736829E+02
  9    ***    0.12929E-01    0.3098386677E+01    0.6635244572E+02
  9    ***    0.12929E-01    0.3130661538E+01    0.6742759968E+02
  9    ***    0.12929E-01    0.3162936399E+01    0.6639128047E+02
  9    ***    0.12929E-01    0.3195211261E+01    0.6430053595E+02
  9    ***    0.12929E-01    0.3227486122E+01    0.6047056073E+02
  9    ***    0.12929E-01    0.3259760983E+01    0.6567635622E+02
  9    ***    0.12929E-01    0.3292035844E+01    0.6488880312E+02
  9    ***    0.12929E-01    0.3324310705E+01    0.6759473470E+02
  9    ***    0.12929E-01    0.3356585567E+01    0.6862453600E+02
  9    ***    0.12929E-01    0.3388860428E+01    0.6702235491E+02
  9    ***    0.12929E-01    0.3421135289E+01    0.6728497734E+02
  9    ***    0.12929E-01    0.3453410150E+01    0.6202410101E+02
  9    ***    0.12929E-01    0.3485685012E+01    0.6261259097E+02
  9    ***    0.12929E-01    0.3517959873E+01    0.6422290673E+02
  9    ***    0.12929E-01    0.3550234734E+01    0.6105968491E+02
  9    ***    0.12929E-01    0.3582509595E+01    0.6328173375E+02
  9    ***    0.12929E-01    0.3614784456E+01    0.6546392522E+02
  9    ***    0.12929E-01    0.3647059318E+01    0.6636690391E+02
  9    ***    0.12929E-01    0.3679334179E+01    0.6758602299E+02
  9    ***    0.12929E-01    0.3711609040E+01    0.7147043844E+02
  9    ***    0.12929E-01    0.3743883901E+01    0.6421095844E+02
  9    ***    0.12929E-01    0.3776158763E+01    0.6416690142E+02
  9    ***    0.12929E-01    0.3808433624E+01    0.6324803893E+02
  9    ***    0.12929E-01    0.3840708485E+01    0.6323004281E+02
  9    ***    0.12929E-01    0.3872983346E+01    0.6168659137E+02
  9    ***    0.12929E-01    0.3905258207E+01    0.6695655060E+02
  9    ***    0.12929E-01    0.3937533069E+01    0.6701746121E+02
  9    ***    0.12929E-01    0.3969807930E+01    0.6919771096E+02
  9    ***    0.12929E-01    0.4002082791E+01    0.6777139653E+02
  9    ***    0.12929E-01    0.4034357652E+01    0.6557439326E+02
  9    ***    0.12929E-01    0.4066632514E+01    0.6751923361E+02
  9    ***    0.12929E-01    0.4098907375E+01    0.6345866151E+02
  9    ***    0.12929E-01    0.4131182236E+01    0.6730693750E+02
  9    ***    0.12929E-01    0.4163457097E+01    0.6584778769E+02
  9    ***    0.12929E-01    0.4195731958E+01    0.6654274316E+02
  9    ***    0.12929E-01    0.4228006820E+01    0.6102963985E+02
  9    ***    0.12929E-01    0.4260281681E+01    0.6176615744E+02
  9    ***    0.12929E-01    0.4292556542E+01    0.6656592433E+02
  9    ***    0.12929E-01    0.4324831403E+01    0.6340446812E+02
  9    ***    0.12929E-01    0.4357106264E+01    0.6244080325E+02
  9    ***    0.12929E-01    0.4389381126E+01    0.6453586120E+02
  9    ***    0.12929E-01    0.4421655987E+01    0.6454065244E+02
  9    ***    0.12929E-01    0.4453930848E+01    0.6638254290E+02
  9    ***    0.12929E-01    0.4486205709E+01    0.6404257014E+02
  9    ***    0.12929E-01    0.4518480571E+01    0.6084533406E+02
  9    ***    0.12929E-01    0.4550755432E+01    0.6160123224E+02
  9    ***    0.12929E-01    0.4583030293E+01    0.6581613658E+02
  9    ***    0.12929E-01    0.4615305154E+01    0.6661231897E+02
  9    ***    0.12929E-01    0.4647580015E+01    0.6862539327E+02
  9    ***    0.12929E-01    0.4679854877E+01    0.6700852657E+02
  9    ***    0.12929E-01    0.4712129738E+01    0.6363572488E+02
  9    ***    0.12929E-01    0.4744404599E+01    0.6140751759E+02
  9    ***    0.12929E-01    0.4776679460E+01    0.6164033180E+02
  9    ***    0.12929E-01    0.4808954322E+01    0.6034040822E+02
  9    ***    0.12929E-01    0.4841229183E+01    0.6307773488E+02
  9    ***    0.12929E-01    0.4873504044E+01    0.6098013713E+02
  9    ***    0.12929E-01    0.4905778905E+01    0.6335438273E+02
  9    ***    0.12929E-01    0.4938053766E+01    0.6773467396E+02
  9    ***    0.12929E-01    0.4970328628E+01    0.6601270093E+02
  9    ***    0.12929E-01    0.5002603489E+01    0.6528875708E+02
  9    ***    0.12929E-01    0.5034878350E+01    0.6203910857E+02
  9    ***    0.12929E-01    0.5067153211E+01    0.6048416659E+02
  9    ***    0.12929E-01    0.5099428073E+01    0.6637337116E+02
  9    ***    0.12929E-01    0.5131702934E+01    0.6653941828E+02
  9    ***    0.12929E-01    0.5163977795E+01    0.6925145892E+02
  9    ***    0.12929E-01    0.5196252656E+01    0.6925788487E+02
  9    ***    0.12929E-01    0.5228527517E+01    0.6930207365E+02
  9    ***    0.12929E-01    0.5260802379E+01    0.7149573045E+02
  9    ***    0.12929E-01    0.5293077240E+01    0.6829859390E+02
  9    ***    0.12929E-01    0.5325352101E+01    0.6870694706E+02
  9    ***    0.12929E-01    0.5357626962E+01    0.6863645875E+02
  9    ***    0.12929E-01    0.5389901823E+01    0.6851175813E+02
  9    ***    0.12929E-01    0.5422176685E+01    0.6652771639E+02
  9    ***    0.12929E-01    0.5454451546E+01    0.6885921260E+02
  9    ***    0.12929E-01    0.5486726407E+01    0.6558648444E+02
  9    ***    0.12929E-01    0.5519001268E+01    0.6511817496E+02
  9    ***    0.12929E-01    0.5551276130E+01    0.6576003843E+02
  9    ***    0.12929E-01    0.5583550991E+01    0.6452851824E+02
  9    ***    0.12929E-01    0.5615825852E+01    0.6707440599E+02
  9    ***    0.12929E-01    0.5648100713E+01    0.6565684080E+02
  9    ***    0.12929E-01    0.5680375574E+01    0.6341385876E+02
  9    ***    0.12929E-01    0.5712650436E+01    0.6419147176E+02
  9    ***    0.12929E-01    0.5744925297E+01    0.6451271645E+02
  9    ***    0.12929E-01    0.5777200158E+01    0.6492737049E+02
  9    ***    0.12929E-01    0.5809475019E+01    0.6334561800E+02
  9    ***    0.12929E-01    0.5841749881E+01    0.6389193629E+02
  9    ***    0.12929E-01    0.5874024742E+01    0.6294503464E+02
  9    ***    0.12929E-01    0.5906299603E+01    0.6390616016E+02
  9    ***    0.12929E-01    0.5938574464E+01    0.6595589001E+02
  9    ***    0.12929E-01    0.5970849325E+01    0.6729329782E+02
  9    ***    0.12929E-01    0.6003124187E+01    0.6715017312E+02
  9    ***    0.12929E-01    0.6035399048E+01    0.6655526903E+02
  9    ***    0.12929E-01    0.6067673909E+01    0.6732483276E+02
  9    ***    0.12929E-01    0.6099948770E+01    0.6891839641E+02
  9    ***    0.12929E-01    0.6132223631E+01    0.6644227551E+02
  9    ***    0.12929E-01    0.6164498493E+01    0.6478349742E+02
  9    ***    0.12929E-01    0.6196773354E+01    0.6847169779E+02
  9    ***    0.12929E-01    0.6229048215E+01    0.6843348377E+02
  9    ***    0.12929E-01    0.6261323076E+01    0.6797454157E+02
  9    ***    0.12929E-01    0.6293597938E+01    0.6777169336E+02
  9    ***    0.12929E-01    0.6325872799E+01    0.6739898415E+02
  9    ***    0.12929E-01    0.6358147660E+01    0.6598815025E+02
  9    ***    0.12929E-01    0.6390422521E+01    0.6648953604E+02
  9    ***    0.12929E-01    0.6422697382E+01    0.6514368169E+02
  9    ***    0.12929E-01    0.6454972244E+01    0.6461802377E+02
