% itn    run  time               r                   g
  1      1    0.35618E-02    0.3952847075E-01    0.0000000000E+00
  1      1    0.35618E-02    0.7905694150E-01    0.0000000000E+00
  1      1    0.35618E-02    0.1185854123E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1581138830E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1976423538E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2371708245E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2766992953E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3162277660E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3557562368E+00    0.7988954006E-01
  1      1    0.35618E-02    0.3952847075E+00    0.0000000000E+00
  1      1    0.35618E-02    0.4348131783E+00    0.6467248481E-01
  1      1    0.35618E-02    0.4743416490E+00    0.2361951619E+00
  1      1    0.35618E-02    0.5138701198E+00    0.1629746617E+00
  1      1    0.35618E-02    0.5533985905E+00    0.2012032861E+00
  1      1    0.35618E-02    0.5929270613E+00    0.2809907961E+00
  1      1    0.35618E-02    0.6324555320E+00    0.3066727506E+00
  1      1    0.35618E-02    0.6719840028E+00    0.4527073937E+00
  1      1    0.35618E-02    0.7115124735E+00    0.2716244362E+00
  1      1    0.35618E-02    0.7510409443E+00    0.5505900734E+00
  1      1    0.35618E-02    0.7905694150E+00    0.7312965590E+00
  1      1    0.35618E-02    0.8300978858E+00    0.4968739687E+00
  1      1    0.35618E-02    0.8696263565E+00    0.4105950780E+00
  1      1    0.35618E-02    0.9091548273E+00    0.3621659149E+00
  1      1    0.35618E-02    0.9486832981E+00    0.5779243324E+00
  1      1    0.35618E-02    0.9882117688E+00    0.4711852465E+00
  1      1    0.35618E-02    0.1027740240E+01    0.4260775470E+00
  1      1    0.35618E-02    0.1067268710E+01    0.4356240958E+00
  1      1    0.35618E-02    0.1106797181E+01    0.3950900890E+00
  1      1    0.35618E-02    0.1146325652E+01    0.4765340986E+00
  1      1    0.35618E-02    0.1185854123E+01    0.3452853003E+00
  1      1    0.35618E-02    0.1225382593E+01    0.2671715766E+00
  1      1    0.35618E-02    0.1264911064E+01    0.2802474342E+00
  1      1    0.35618E-02    0.1304439535E+01    0.2507302488E+00
  1      1    0.35618E-02    0.1343968006E+01    0.3445981653E+00
  1      1    0.35618E-02    0.1383496476E+01    0.2558780921E+00
  1      1    0.35618E-02    0.1423024947E+01    0.3825696285E+00
  1      1    0.35618E-02    0.1462553418E+01    0.1860441344E+00
  1      1    0.35618E-02    0.1502081889E+01    0.3078410277E+00
  1      1    0.35618E-02    0.1541610359E+01    0.4762246609E+00
  1      1    0.35618E-02    0.1581138830E+01    0.3266369803E+00
  1      1    0.35618E-02    0.1620667301E+01    0.4694743342E+00
  1      1    0.35618E-02    0.1660195772E+01    0.2618066855E+00
  1      1    0.35618E-02    0.1699724242E+01    0.4953151484E+00
  1      1    0.35618E-02    0.1739252713E+01    0.4214861941E+00
  1      1    0.35618E-02    0.1778781184E+01    0.3662351949E+00
  1      1    0.35618E-02    0.1818309655E+01    0.3581860697E+00
  1      1    0.35618E-02    0.1857838125E+01    0.3504831435E+00
  1      1    0.35618E-02    0.1897366596E+01    0.2859204592E+00
  1      1    0.35618E-02    0.1936895067E+01    0.3220289708E+00
  1      1    0.35618E-02    0.1976423538E+01    0.2880865233E+00
  1      1    0.35618E-02    0.2015952008E+01    0.4437428908E+00
  1      1    0.35618E-02    0.2055480479E+01    0.3032700016E+00
  1      1    0.35618E-02    0.2095008950E+01    0.2974934301E+00
  1      1    0.35618E-02    0.2134537421E+01    0.2157764213E+00
