% itn    run  time           vxave               vyave               vaverun
  1      1    0.12929E-04    0.5503919048E+03   -0.2382380431E+03    0.5997404556E+03
  1      2    0.25857E-04    0.2650058333E+03    0.1238966716E+04    0.1266991166E+04
  1      3    0.38786E-04   -0.2679091705E+03   -0.1102460917E+04    0.1134546339E+04
  1      4    0.51714E-04    0.5502975022E+03    0.2988275063E+03    0.6261990254E+03
  1      5    0.64643E-04    0.4024050660E+03   -0.2702198971E+03    0.4847149987E+03
  1      6    0.77571E-04    0.1198576404E+04   -0.3808129805E+03    0.1257618353E+04
  1      7    0.90500E-04   -0.9085913654E+03   -0.1123991079E+04    0.1445300735E+04
  1      8    0.10343E-03   -0.4029566149E+02    0.3419023267E+03    0.3442687052E+03
  1      9    0.11636E-03    0.8653912117E+03   -0.7024849370E+03    0.1114624168E+04
  1     10    0.12929E-03   -0.8262882447E+03   -0.2663337236E+02    0.8267173640E+03
  1     11    0.14221E-03    0.1376073102E+04   -0.1262614591E+04    0.1867557974E+04
  1     12    0.15514E-03    0.1429400883E+04    0.1683863436E+04    0.2208751447E+04
  1     13    0.16807E-03    0.7330520922E+03    0.7268008331E+03    0.1032281367E+04
  1     14    0.18100E-03    0.3496112031E+03   -0.3691209327E+03    0.5084075691E+03
  1     15    0.19393E-03    0.9189288934E+03   -0.4539569570E+03    0.1024942550E+04
  1     16    0.20686E-03    0.8114498990E+03    0.1319395904E+04    0.1548953353E+04
  1     17    0.21979E-03   -0.1232566048E+03   -0.3107889590E+03    0.3343381039E+03
  1     18    0.23271E-03    0.1823538658E+03    0.2052636607E+02    0.1835054879E+03
  1     19    0.24564E-03    0.1080734166E+04    0.6804207071E+03    0.1277089925E+04
  1     20    0.25857E-03    0.2136409271E+04   -0.8403484451E+03    0.2295741728E+04
  1     21    0.27150E-03    0.1412352642E+04   -0.5917983554E+03    0.1531327946E+04
  1     22    0.28443E-03    0.1654636147E+04   -0.9422629361E+03    0.1904121902E+04
  1     23    0.29736E-03    0.6118898410E+02    0.1212047155E+04    0.1213590704E+04
  1     24    0.31029E-03    0.1391565712E+04    0.2089556148E+04    0.2510517880E+04
  1     25    0.32321E-03   -0.2160292554E+03    0.1614372485E+04    0.1628762462E+04
  1     26    0.33614E-03    0.3013242922E+03    0.7500266731E+03    0.8082922364E+03
  1     27    0.34907E-03    0.3104063649E+03   -0.1698706201E+03    0.3538476211E+03
  1     28    0.36200E-03    0.4053794863E+03    0.4584888364E+03    0.6120004420E+03
  1     29    0.37493E-03    0.1595922906E+03    0.1530392590E+03    0.2211124466E+03
  1     30    0.38786E-03    0.8696806031E+03    0.1975210921E+03    0.8918289821E+03
  1     31    0.40079E-03    0.1910793544E+03    0.1152349527E+04    0.1168084223E+04
  1     32    0.41371E-03    0.1511534915E+04    0.9955778255E+03    0.1809948343E+04
  1     33    0.42664E-03    0.1237003196E+04    0.1612596393E+04    0.2032398592E+04
  1     34    0.43957E-03    0.8610871286E+03    0.8569732440E+03    0.1214855623E+04
  1     35    0.45250E-03    0.1165440667E+04   -0.1206322835E+04    0.1677339181E+04
  1     36    0.46543E-03    0.1642799569E+04   -0.2094231844E+04    0.2661690710E+04
  1     37    0.47836E-03    0.5594467011E+02   -0.1982567021E+04    0.1983356196E+04
  1     38    0.49129E-03   -0.5314935175E+03    0.1860683161E+04    0.1935103920E+04
  1     39    0.50421E-03   -0.5009667630E+03   -0.1301282410E+03    0.5175915926E+03
  1     40    0.51714E-03   -0.1076016730E+04    0.3235542615E+03    0.1123609969E+04
  1     41    0.53007E-03   -0.8116933011E+03    0.1010473382E+04    0.1296110517E+04
  1     42    0.54300E-03   -0.2730720618E+04   -0.9282350323E+03    0.2884173256E+04
  1     43    0.55593E-03   -0.2329908160E+02   -0.5652400813E+03    0.5657200692E+03
  1     44    0.56886E-03    0.7209202021E+03   -0.9473726792E+03    0.1190479286E+04
  1     45    0.58179E-03   -0.1898782751E+03    0.1343253201E+04    0.1356607136E+04
  1     46    0.59471E-03    0.6396919452E+03   -0.5876656451E+03    0.8686522291E+03
  1     47    0.60764E-03    0.9429358021E+03   -0.1267595430E+04    0.1579850025E+04
  1     48    0.62057E-03    0.5444683560E+03    0.6821181319E+03    0.8727719843E+03
  1     49    0.63350E-03    0.3532427170E+03   -0.8686156051E+03    0.9376958390E+03
  1     50    0.64643E-03    0.6720079015E+03   -0.1573902561E+04    0.1711363168E+04
  1     51    0.65936E-03   -0.5955190362E+03    0.1518134915E+04    0.1630759498E+04
  1     52    0.67229E-03   -0.5584861844E+03   -0.3934316592E+03    0.6831509999E+03
  1     53    0.68521E-03    0.8815696342E+03   -0.8200445354E+03    0.1204009161E+04
  1     54    0.69814E-03    0.1369710195E+04   -0.1011788030E+04    0.1702886090E+04
  1     55    0.71107E-03    0.1021528543E+04   -0.2454423935E+03    0.1050601034E+04
  1     56    0.72400E-03   -0.2935212283E+02   -0.1057429166E+04    0.1057836465E+04
  1     57    0.73693E-03    0.4165420737E+03   -0.1678302212E+03    0.4490815987E+03
  1     58    0.74986E-03   -0.7722104699E+03   -0.1189631775E+03    0.7813201952E+03
