% run    par  time               x                   y
  1      1    0.35618E-02    0.1218418393E+01   -0.2305332045E-01


% run    par  time               x                   y
  2      1    0.71237E-02    0.1261162744E+01   -0.4550764578E-04


% run    par  time               x                   y
  3      1    0.10685E-01    0.1335345759E+01   -0.3704639269E-01


% run    par  time               x                   y
  4      1    0.14247E-01    0.1356153418E+01   -0.2768528139E-01


% run    par  time               x                   y
  5      1    0.17809E-01    0.1392936730E+01   -0.6179105648E-01


% run    par  time               x                   y
  6      1    0.21371E-01    0.1312654979E+01   -0.2383830779E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.1265702326E+01   -0.1843004878E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.1373672958E+01   -0.1864200193E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.1349845923E+01   -0.1404317110E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.1238087938E+01   -0.4952523589E-01


% run    par  time               x                   y
 11      1    0.39180E-01    0.1243978948E+01   -0.7602839510E-01


% run    par  time               x                   y
 12      1    0.42742E-01    0.1419073892E+01   -0.1062018750E-01


% run    par  time               x                   y
 13      1    0.46304E-01    0.1311442139E+01    0.2136024705E-01


% run    par  time               x                   y
 14      1    0.49866E-01    0.1344091567E+01   -0.8308689317E-01


% run    par  time               x                   y
 15      1    0.53427E-01    0.1293305467E+01   -0.1328154196E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.1291587264E+01   -0.2544342406E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.1386715380E+01   -0.2104761855E+00


% run    par  time               x                   y
 18      1    0.64113E-01    0.1400620092E+01   -0.2348890316E+00


% run    par  time               x                   y
 19      1    0.67675E-01    0.1347608284E+01   -0.2640667618E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.1309504324E+01   -0.3072692432E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.1276607780E+01   -0.3061278875E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.1198697505E+01   -0.2723074966E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.1166819070E+01   -0.2067226848E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.1101700078E+01   -0.1813022952E+00


% run    par  time               x                   y
 25      1    0.89046E-01    0.1325611158E+01   -0.1140634429E+00


% run    par  time               x                   y
 26      1    0.92608E-01    0.1285603958E+01   -0.2444254073E+00


