% run    par  time               x                   y
  1      1    0.35618E-02    0.1334049805E+01   -0.1047205563E-01


% run    par  time               x                   y
  2      1    0.71237E-02    0.1371456491E+01    0.3160623992E-01


% run    par  time               x                   y
  3      1    0.10685E-01    0.1270264227E+01    0.8768912087E-01


% run    par  time               x                   y
  4      1    0.14247E-01    0.1268614081E+01    0.2527542044E-01


% run    par  time               x                   y
  5      1    0.17809E-01    0.1367493453E+01   -0.1611005149E-01


% run    par  time               x                   y
  6      1    0.21371E-01    0.1326196409E+01   -0.7645967210E-02


% run    par  time               x                   y
  7      1    0.24933E-01    0.1240497346E+01    0.5442628711E-01


% run    par  time               x                   y
  8      1    0.28495E-01    0.1332417496E+01    0.7472288166E-01


% run    par  time               x                   y
  9      1    0.32056E-01    0.1216219451E+01    0.1288005760E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.1159555790E+01    0.1119312999E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.1159266988E+01    0.1129833355E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.1212311105E+01    0.2170285756E+00


% run    par  time               x                   y
 13      1    0.46304E-01    0.1135399109E+01    0.2456523114E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.1151749607E+01    0.2433714230E+00


% run    par  time               x                   y
 15      1    0.53427E-01    0.1121319415E+01    0.3154739295E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.1146483435E+01    0.2476700934E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.1163777983E+01    0.2052854100E+00


% run    par  time               x                   y
 18      1    0.64113E-01    0.1162643619E+01    0.2470256746E+00


% run    par  time               x                   y
 19      1    0.67675E-01    0.1094248495E+01    0.3207541665E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.1194952302E+01    0.2699703267E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.1071372133E+01    0.3045628872E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.1014992016E+01    0.3769760456E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.1220099444E+01    0.3569044994E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.1161578328E+01    0.3656270552E+00


% run    par  time               x                   y
 25      1    0.89046E-01    0.9439118164E+00    0.3554498743E+00


% run    par  time               x                   y
 26      1    0.92608E-01    0.1039714590E+01    0.4422420032E+00


% run    par  time               x                   y
 27      1    0.96169E-01    0.9181219004E+00    0.5189045061E+00


% run    par  time               x                   y
 28      1    0.99731E-01    0.8903487680E+00    0.4639419479E+00


% run    par  time               x                   y
 29      1    0.10329E+00    0.9890264616E+00    0.4613295126E+00


% run    par  time               x                   y
 30      1    0.10685E+00    0.9055596320E+00    0.5566247854E+00


% run    par  time               x                   y
 31      1    0.11042E+00    0.7858681065E+00    0.5999968679E+00


% run    par  time               x                   y
 32      1    0.11398E+00    0.7791086082E+00    0.6252295270E+00


% run    par  time               x                   y
 33      1    0.11754E+00    0.6927052442E+00    0.6166847960E+00


% run    par  time               x                   y
 34      1    0.12110E+00    0.5683074360E+00    0.6533325574E+00


% run    par  time               x                   y
 35      1    0.12466E+00    0.5562186640E+00    0.6761165466E+00


% run    par  time               x                   y
 36      1    0.12823E+00    0.6590292653E+00    0.5852293563E+00


% run    par  time               x                   y
 37      1    0.13179E+00    0.6188088498E+00    0.6416323078E+00


% run    par  time               x                   y
 38      1    0.13535E+00    0.6378790595E+00    0.6332958357E+00


% run    par  time               x                   y
 39      1    0.13891E+00    0.8142374768E+00    0.5912973866E+00


% run    par  time               x                   y
 40      1    0.14247E+00    0.7490864991E+00    0.5687060832E+00


% run    par  time               x                   y
 41      1    0.14603E+00    0.7809823792E+00    0.4841760054E+00


% run    par  time               x                   y
 42      1    0.14960E+00    0.7358089423E+00    0.5902256544E+00


% run    par  time               x                   y
 43      1    0.15316E+00    0.6302140498E+00    0.7235417852E+00


% run    par  time               x                   y
 44      1    0.15672E+00    0.5827054524E+00    0.6546242473E+00


% run    par  time               x                   y
 45      1    0.16028E+00    0.5391317623E+00    0.5918726168E+00


% run    par  time               x                   y
 46      1    0.16384E+00    0.5818204663E+00    0.5765973281E+00


% run    par  time               x                   y
 47      1    0.16741E+00    0.6393876188E+00    0.7660457456E+00


% run    par  time               x                   y
 48      1    0.17097E+00    0.7398662189E+00    0.7991040764E+00


% run    par  time               x                   y
 49      1    0.17453E+00    0.6655055469E+00    0.6790537535E+00


% run    par  time               x                   y
 50      1    0.17809E+00    0.8264082676E+00    0.6806608290E+00


% run    par  time               x                   y
 51      1    0.18165E+00    0.9734449618E+00    0.7912259183E+00


