% run    par  time               x                   y
  1      1    0.35618E-02    0.1382346988E+01   -0.4871294203E-01


% run    par  time               x                   y
  2      1    0.71237E-02    0.1476734842E+01   -0.1041868871E-01


% run    par  time               x                   y
  3      1    0.10685E-01    0.1448376523E+01    0.7666986499E-01


% run    par  time               x                   y
  4      1    0.14247E-01    0.1395985682E+01    0.1374355644E+00


% run    par  time               x                   y
  5      1    0.17809E-01    0.1441634519E+01    0.1473916636E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.1567647680E+01    0.4188923705E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.1539634830E+01    0.4966676356E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.1490543449E+01    0.5706125404E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.1370844796E+01    0.5073695615E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.1466966758E+01    0.4659475666E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.1587991519E+01    0.3726940557E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.1686150976E+01    0.4573093540E+00


% run    par  time               x                   y
 13      1    0.46304E-01    0.1598337175E+01    0.4404258315E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.1663265903E+01    0.4808165560E+00


% run    par  time               x                   y
 15      1    0.53427E-01    0.1677472299E+01    0.6439986174E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.1799248107E+01    0.5695734874E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.1660188381E+01    0.5461368862E+00


% run    par  time               x                   y
 18      1    0.64113E-01    0.1658258488E+01    0.6090306612E+00


% run    par  time               x                   y
 19      1    0.67675E-01    0.1684901239E+01    0.6084496150E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.1746982975E+01    0.6757509229E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.1660096120E+01    0.6627126731E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.1560978826E+01    0.5711598199E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.1638552917E+01    0.4137294561E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.1596210808E+01    0.2657704036E+00


% run    par  time               x                   y
 25      1    0.89046E-01    0.1438580989E+01    0.2235653299E+00


% run    par  time               x                   y
 26      1    0.92608E-01    0.1491346785E+01    0.1216292280E+00


% run    par  time               x                   y
 27      1    0.96169E-01    0.1350071025E+01    0.5496220952E-01


% run    par  time               x                   y
 28      1    0.99731E-01    0.1311989644E+01   -0.2107412783E-01


% run    par  time               x                   y
 29      1    0.10329E+00    0.1248667949E+01   -0.5711951019E-01


% run    par  time               x                   y
 30      1    0.10685E+00    0.1135299213E+01   -0.2922583632E-01


% run    par  time               x                   y
 31      1    0.11042E+00    0.1173480626E+01   -0.5202659022E-01


% run    par  time               x                   y
 32      1    0.11398E+00    0.1127155073E+01   -0.1304847924E+00


% run    par  time               x                   y
 33      1    0.11754E+00    0.1198821132E+01   -0.6364724604E-01


% run    par  time               x                   y
 34      1    0.12110E+00    0.1112878293E+01   -0.2090501097E+00


% run    par  time               x                   y
 35      1    0.12466E+00    0.1148507706E+01   -0.2059889808E+00


% run    par  time               x                   y
 36      1    0.12823E+00    0.1111722700E+01   -0.1398375370E+00


% run    par  time               x                   y
 37      1    0.13179E+00    0.1044418849E+01   -0.1404386384E+00


% run    par  time               x                   y
 38      1    0.13535E+00    0.7913509247E+00   -0.2038766434E+00


% run    par  time               x                   y
 39      1    0.13891E+00    0.8766629367E+00   -0.9299355870E-01


% run    par  time               x                   y
 40      1    0.14247E+00    0.9055976755E+00   -0.1336302510E+00


% run    par  time               x                   y
 41      1    0.14603E+00    0.8661139052E+00   -0.2094706485E+00


% run    par  time               x                   y
 42      1    0.14960E+00    0.8894752553E+00   -0.3018999668E+00


% run    par  time               x                   y
 43      1    0.15316E+00    0.9878945927E+00   -0.2736219001E+00


% run    par  time               x                   y
 44      1    0.15672E+00    0.9802712393E+00   -0.1387927223E+00


% run    par  time               x                   y
 45      1    0.16028E+00    0.8614326185E+00   -0.1809041425E+00


% run    par  time               x                   y
 46      1    0.16384E+00    0.8515820781E+00   -0.2246816064E+00


% run    par  time               x                   y
 47      1    0.16741E+00    0.8235789698E+00   -0.2820230468E+00


% run    par  time               x                   y
 48      1    0.17097E+00    0.9625872655E+00   -0.2823383273E+00


% run    par  time               x                   y
 49      1    0.17453E+00    0.1105179527E+01   -0.3507721267E+00


% run    par  time               x                   y
 50      1    0.17809E+00    0.1218707830E+01   -0.5067502293E+00


% run    par  time               x                   y
 51      1    0.18165E+00    0.1181136423E+01   -0.4257236588E+00


% run    par  time               x                   y
 52      1    0.18522E+00    0.1130804432E+01   -0.4575238092E+00


% run    par  time               x                   y
