% run    par  time              vx                  vy
  1      1    0.35618E-02    0.2524410346E+04    0.1358112710E+04


% run    par  time              vx                  vy
  2      1    0.71237E-02   -0.5936634531E+03    0.2623788157E+04


% run    par  time              vx                  vy
  3      1    0.10685E-01   -0.1329527931E+04    0.1674489023E+04


% run    par  time              vx                  vy
  4      1    0.14247E-01    0.5895228522E+03    0.2181591799E+03


% run    par  time              vx                  vy
  5      1    0.17809E-01   -0.1237998279E+04   -0.2130306384E+03


% run    par  time              vx                  vy
  6      1    0.21371E-01    0.2265472229E+04   -0.2917832118E+04


% run    par  time              vx                  vy
  7      1    0.24933E-01    0.1223319739E+04    0.3266929856E+04


% run    par  time              vx                  vy
  8      1    0.28495E-01   -0.1581055310E+04    0.2434289990E+04


% run    par  time              vx                  vy
  9      1    0.32056E-01   -0.2704848512E+04   -0.2894241138E+03


% run    par  time              vx                  vy
 10      1    0.35618E-01   -0.1460924072E+04    0.3790666998E+04


% run    par  time              vx                  vy
 11      1    0.39180E-01    0.2175726442E+04    0.7387165435E+03


% run    par  time              vx                  vy
 12      1    0.42742E-01   -0.7849871510E+03   -0.5066805669E+04


% run    par  time              vx                  vy
 13      1    0.46304E-01   -0.3500775785E+04   -0.4060234437E+03


% run    par  time              vx                  vy
 14      1    0.49866E-01   -0.8447619033E+02    0.1460194037E+03


% run    par  time              vx                  vy
 15      1    0.53427E-01   -0.4442695537E+03   -0.6892662548E+02


% run    par  time              vx                  vy
 16      1    0.56989E-01   -0.1131359304E+04    0.6184391924E+03


% run    par  time              vx                  vy
 17      1    0.60551E-01   -0.7091922344E+03    0.3329685467E+04


% run    par  time              vx                  vy
 18      1    0.64113E-01    0.1448268517E+04   -0.1561132941E+04


% run    par  time              vx                  vy
 19      1    0.67675E-01    0.7167509214E+03   -0.2325261088E+04


% run    par  time              vx                  vy
 20      1    0.71237E-01    0.4602229643E+03    0.4984124192E+02


% run    par  time              vx                  vy
 21      1    0.74798E-01   -0.1592785848E+03   -0.1894041009E+04


% run    par  time              vx                  vy
 22      1    0.78360E-01   -0.7021343150E+03    0.5791378055E+03


% run    par  time              vx                  vy
 23      1    0.81922E-01   -0.1695043442E+04   -0.1321386981E+04


% run    par  time              vx                  vy
 24      1    0.85484E-01    0.1938397104E+04   -0.2414100359E+03


% run    par  time              vx                  vy
 25      1    0.89046E-01    0.2030801739E+04   -0.5752770369E+03


% run    par  time              vx                  vy
 26      1    0.92608E-01   -0.4676562369E+04   -0.4366917286E+04


% run    par  time              vx                  vy
 27      1    0.96169E-01   -0.4882194981E+04   -0.1432303843E+04


% run    par  time              vx                  vy
 28      1    0.99731E-01   -0.2046341422E+04   -0.5125385369E+04


% run    par  time              vx                  vy
 29      1    0.10329E+00   -0.1531516967E+04   -0.9878576678E+03


% run    par  time              vx                  vy
 30      1    0.10685E+00   -0.1732920138E+04   -0.3016829992E+04


% run    par  time              vx                  vy
 31      1    0.11042E+00   -0.1876196426E+04    0.2550410427E+04


% run    par  time              vx                  vy
 32      1    0.11398E+00    0.1443874107E+04   -0.1532892789E+04


% run    par  time              vx                  vy
 33      1    0.11754E+00   -0.1307915622E+04    0.3629086037E+03


% run    par  time              vx                  vy
 34      1    0.12110E+00    0.1032067226E+04    0.8429302813E+03


% run    par  time              vx                  vy
 35      1    0.12466E+00    0.4606245599E+04   -0.3357234460E+03


% run    par  time              vx                  vy
 36      1    0.12823E+00    0.1507236205E+04    0.1962883089E+04


% run    par  time              vx                  vy
 37      1    0.13179E+00    0.2368401386E+04    0.3323050280E+04


% run    par  time              vx                  vy
 38      1    0.13535E+00   -0.2169184898E+03   -0.2423678041E+04


% run    par  time              vx                  vy
 39      1    0.13891E+00    0.3090486248E+02    0.9736541893E+03


% run    par  time              vx                  vy
 40      1    0.14247E+00   -0.1419481906E+04   -0.4867482826E+04


% run    par  time              vx                  vy
 41      1    0.14603E+00    0.2729950870E+04   -0.3825964081E+03


% run    par  time              vx                  vy
 42      1    0.14960E+00    0.1019615339E+04    0.9762915696E+03


% run    par  time              vx                  vy
 43      1    0.15316E+00    0.1968043727E+04    0.2802336245E+04


% run    par  time              vx                  vy
 44      1    0.15672E+00    0.1554855798E+04   -0.9759134693E+03


% run    par  time              vx                  vy
 45      1    0.16028E+00    0.3935345519E+03   -0.3750530457E+03


% run    par  time              vx                  vy
 46      1    0.16384E+00    0.3710175841E+04   -0.4597853665E+03


% run    par  time              vx                  vy
 47      1    0.16741E+00   -0.1944571000E+04   -0.1080901840E+04


% run    par  time              vx                  vy
 48      1    0.17097E+00    0.2867701130E+04   -0.3019625420E+04


% run    par  time              vx                  vy
 49      1    0.17453E+00    0.3121442734E+04    0.3073798706E+04


% run    par  time              vx                  vy
 50      1    0.17809E+00   -0.6167801837E+03    0.5093021000E+04


% run    par  time              vx                  vy
 51      1    0.18165E+00   -0.1345065530E+03    0.6523983765E+03


% run    par  time              vx                  vy
 52      1    0.18522E+00    0.2477600766E+04    0.1396312987E+04


% run    par  time              vx                  vy
 53      1    0.18878E+00   -0.5419951071E+04   -0.5997731557E+03


% run    par  time              vx                  vy
 54      1    0.19234E+00    0.4638994142E+04   -0.7597252626E+03


% run    par  time              vx                  vy
 55      1    0.19590E+00   -0.3322768647E+04   -0.3476539230E+04


% run    par  time              vx                  vy
 56      1    0.19946E+00   -0.5260501497E+04   -0.1022924317E+04


% run    par  time              vx                  vy
 57      1    0.20302E+00   -0.1053845493E+04   -0.1480690371E+04


% run    par  time              vx                  vy
 58      1    0.20659E+00    0.2540408636E+04    0.5941787684E+03


% run    par  time              vx                  vy
 59      1    0.21015E+00    0.1911458481E+04    0.1508514571E+04


% run    par  time              vx                  vy
 60      1    0.21371E+00    0.3890036617E+04    0.2525748175E+04


% run    par  time              vx                  vy
 61      1    0.21727E+00   -0.7404968776E+03    0.4284718958E+03


% run    par  time              vx                  vy
 62      1    0.22083E+00   -0.4904541811E+03    0.1320723716E+04


% run    par  time              vx                  vy
 63      1    0.22440E+00    0.1726042018E+04   -0.2430273116E+04


% run    par  time              vx                  vy
 64      1    0.22796E+00    0.1048910274E+04    0.6683533055E+03


% run    par  time              vx                  vy
 65      1    0.23152E+00    0.1726299216E+04    0.9213967583E+03


% run    par  time              vx                  vy
 66      1    0.23508E+00    0.8315873428E+03    0.2274349324E+04


% run    par  time              vx                  vy
 67      1    0.23864E+00    0.7895144325E+02    0.1869429320E+04


% run    par  time              vx                  vy
 68      1    0.24220E+00    0.1953824500E+04   -0.1156198460E+03


% run    par  time              vx                  vy
 69      1    0.24577E+00   -0.3805507964E+04   -0.2376856702E+03


% run    par  time              vx                  vy
 70      1    0.24933E+00   -0.2961834971E+04    0.2157433563E+04


% run    par  time              vx                  vy
 71      1    0.25289E+00    0.9861247905E+03   -0.1928334721E+04


% run    par  time              vx                  vy
 72      1    0.25645E+00   -0.1544096676E+04    0.1813776401E+04


% run    par  time              vx                  vy
 73      1    0.26001E+00   -0.4529306353E+04   -0.6864846770E+03


% run    par  time              vx                  vy
 74      1    0.26358E+00   -0.2044444988E+04   -0.5207482499E+03


% run    par  time              vx                  vy
 75      1    0.26714E+00    0.4999042876E+03   -0.3403967700E+04


% run    par  time              vx                  vy
 76      1    0.27070E+00   -0.1695984244E+04   -0.1468556557E+04


% run    par  time              vx                  vy
 77      1    0.27426E+00   -0.3416748253E+04   -0.2682923214E+03


% run    par  time              vx                  vy
 78      1    0.27782E+00   -0.9987787922E+03    0.1363168548E+04


% run    par  time              vx                  vy
 79      1    0.28138E+00    0.4502799290E+03    0.2871716875E+04


% run    par  time              vx                  vy
 80      1    0.28495E+00    0.2299277250E+04    0.5429932100E+03


% run    par  time              vx                  vy
 81      1    0.28851E+00   -0.3875305676E+03    0.3075629463E+04


% run    par  time              vx                  vy
 82      1    0.29207E+00    0.1310949463E+04   -0.5969491617E+02


% run    par  time              vx                  vy
 83      1    0.29563E+00    0.1810887755E+04   -0.3577908812E+04


% run    par  time              vx                  vy
 84      1    0.29919E+00    0.1680623089E+04    0.3785460880E+04


% run    par  time              vx                  vy
 85      1    0.30276E+00    0.1608473303E+04    0.3211915131E+03


% run    par  time              vx                  vy
 86      1    0.30632E+00   -0.6257557229E+03   -0.1328680913E+04


% run    par  time              vx                  vy
 87      1    0.30988E+00   -0.2845475838E+04   -0.3176425609E+04


% run    par  time              vx                  vy
 88      1    0.31344E+00   -0.8223163995E+03   -0.5812435219E+03


% run    par  time              vx                  vy
 89      1    0.31700E+00   -0.6764434091E+03    0.1058599289E+04


% run    par  time              vx                  vy
 90      1    0.32056E+00   -0.8084359376E+03   -0.4067222866E+04


% run    par  time              vx                  vy
 91      1    0.32413E+00    0.2376871003E+04    0.9863759687E+02


% run    par  time              vx                  vy
 92      1    0.32769E+00   -0.4340800541E+04   -0.4103807213E+04


% run    par  time              vx                  vy
 93      1    0.33125E+00   -0.2308860970E+04    0.2726141336E+04


% run    par  time              vx                  vy
 94      1    0.33481E+00    0.6663194451E+03    0.8385453876E+02


% run    par  time              vx                  vy
 95      1    0.33837E+00   -0.1148445215E+04   -0.5753753402E+03


% run    par  time              vx                  vy
 96      1    0.34194E+00    0.2924848265E+03   -0.6314649668E+04


% run    par  time              vx                  vy
 97      1    0.34550E+00    0.1053529821E+04   -0.3839877310E+03


% run    par  time              vx                  vy
 98      1    0.34906E+00   -0.1756442864E+04   -0.1341960327E+04


% run    par  time              vx                  vy
 99      1    0.35262E+00    0.2895524835E+03   -0.7962531842E+03


% run    par  time              vx                  vy
100      1    0.35618E+00    0.2047783627E+04   -0.6504548305E+02


