% run    par  time              vx                  vy
  1      1    0.35618E-02   -0.2962217450E+04    0.1872487738E+04


% run    par  time              vx                  vy
  2      1    0.71237E-02   -0.1471902258E+04   -0.2649754905E+04


% run    par  time              vx                  vy
  3      1    0.10685E-01   -0.2779255037E+04    0.3519412726E+04


% run    par  time              vx                  vy
  4      1    0.14247E-01   -0.3527671047E+04   -0.3237757518E+03


% run    par  time              vx                  vy
  5      1    0.17809E-01    0.3938363118E+04    0.3599052345E+03


% run    par  time              vx                  vy
  6      1    0.21371E-01   -0.3664104100E+03   -0.1515914574E+03


% run    par  time              vx                  vy
  7      1    0.24933E-01    0.1395044367E+04   -0.1126691374E+02


% run    par  time              vx                  vy
  8      1    0.28495E-01   -0.4607253207E+04    0.1369427188E+04


% run    par  time              vx                  vy
  9      1    0.32056E-01   -0.1851945465E+04    0.3889429001E+03


% run    par  time              vx                  vy
 10      1    0.35618E-01    0.1094076382E+03   -0.1331418856E+04


% run    par  time              vx                  vy
 11      1    0.39180E-01   -0.1449212991E+04   -0.5400523396E+03


% run    par  time              vx                  vy
 12      1    0.42742E-01   -0.7278174527E+03    0.1250943801E+04


% run    par  time              vx                  vy
 13      1    0.46304E-01    0.4706622826E+03   -0.6214029790E+03


% run    par  time              vx                  vy
 14      1    0.49866E-01    0.1451158153E+04    0.1025068133E+04


% run    par  time              vx                  vy
 15      1    0.53427E-01    0.3717765248E+04   -0.3657227815E+03


% run    par  time              vx                  vy
 16      1    0.56989E-01   -0.4342746479E+03   -0.7549111573E+03


% run    par  time              vx                  vy
 17      1    0.60551E-01    0.4297683265E+04   -0.1881785164E+04


% run    par  time              vx                  vy
 18      1    0.64113E-01    0.5698358600E+03    0.8506307735E+03


% run    par  time              vx                  vy
 19      1    0.67675E-01   -0.6917146644E+03    0.1973871020E+04


% run    par  time              vx                  vy
 20      1    0.71237E-01    0.3103421036E+03    0.1944257023E+04


% run    par  time              vx                  vy
 21      1    0.74798E-01   -0.3678937439E+04    0.1877718573E+04


% run    par  time              vx                  vy
 22      1    0.78360E-01    0.1599629470E+03   -0.6656830868E+03


% run    par  time              vx                  vy
 23      1    0.81922E-01   -0.5374749512E+03    0.8216710726E+03


% run    par  time              vx                  vy
 24      1    0.85484E-01   -0.1464888829E+04    0.9078427027E+03


% run    par  time              vx                  vy
 25      1    0.89046E-01    0.9066970320E+03   -0.4908825559E+04


% run    par  time              vx                  vy
 26      1    0.92608E-01    0.1457627382E+04    0.1089018721E+02


% run    par  time              vx                  vy
 27      1    0.96169E-01   -0.3633831711E+03    0.6479621597E+03


% run    par  time              vx                  vy
 28      1    0.99731E-01    0.9893074996E+03    0.6824543230E+02


% run    par  time              vx                  vy
 29      1    0.10329E+00   -0.2338557804E+03   -0.3572612583E+04


% run    par  time              vx                  vy
 30      1    0.10685E+00    0.3803005186E+04    0.3788776920E+04


% run    par  time              vx                  vy
 31      1    0.11042E+00   -0.2633219620E+04   -0.4148101092E+03


% run    par  time              vx                  vy
 32      1    0.11398E+00   -0.4332144629E+03   -0.1177379281E+04


% run    par  time              vx                  vy
 33      1    0.11754E+00    0.1385207968E+04    0.2142154610E+04


% run    par  time              vx                  vy
 34      1    0.12110E+00   -0.2122280545E+04   -0.4439612543E+04


% run    par  time              vx                  vy
 35      1    0.12466E+00    0.2128517152E+04   -0.1292442463E+04


% run    par  time              vx                  vy
 36      1    0.12823E+00   -0.5161973953E+04    0.4257220741E+04


% run    par  time              vx                  vy
 37      1    0.13179E+00   -0.1011770076E+04   -0.1919376695E+04


% run    par  time              vx                  vy
