% run    par  time               x                   y
  1      1    0.35618E-02    0.1314989693E+01    0.9817675227E-01


% run    par  time               x                   y
  2      1    0.71237E-02    0.1265955480E+01   -0.1266468156E-01


% run    par  time               x                   y
  3      1    0.10685E-01    0.1304268296E+01    0.8784741892E-01


% run    par  time               x                   y
  4      1    0.14247E-01    0.1294862833E+01   -0.1289322463E-01


% run    par  time               x                   y
  5      1    0.17809E-01    0.1190681237E+01    0.9131405314E-01


% run    par  time               x                   y
  6      1    0.21371E-01    0.1191355088E+01    0.1712698727E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.1153448718E+01    0.1173821212E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.1024793085E+01    0.1118936527E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.1049069520E+01    0.1976292611E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.1047556512E+01    0.6723951209E-01


% run    par  time               x                   y
 11      1    0.39180E-01    0.8892015585E+00    0.7911002989E-01


% run    par  time               x                   y
 12      1    0.42742E-01    0.9412109220E+00    0.3381183683E-01


% run    par  time               x                   y
 13      1    0.46304E-01    0.1024385551E+01    0.9601563947E-01


% run    par  time               x                   y
 14      1    0.49866E-01    0.1026654164E+01    0.8128992042E-01


% run    par  time               x                   y
 15      1    0.53427E-01    0.1042488941E+01    0.3912232975E-01


% run    par  time               x                   y
 16      1    0.56989E-01    0.1047099245E+01    0.7476852373E-01


% run    par  time               x                   y
 17      1    0.60551E-01    0.1106186892E+01    0.4331368818E-02


% run    par  time               x                   y
 18      1    0.64113E-01    0.1234141082E+01    0.1126860344E+00


% run    par  time               x                   y
 19      1    0.67675E-01    0.1283198215E+01    0.8095471921E-01


% run    par  time               x                   y
 20      1    0.71237E-01    0.1331612642E+01    0.1072124112E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.1520248225E+01    0.2911010069E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.1593468026E+01    0.1697940937E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.1529964789E+01    0.1968358642E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.1608154864E+01    0.2316655935E+00


% run    par  time               x                   y
