% itn    run  time               r                   g
  1      1    0.35618E-02    0.3952847075E-01    0.0000000000E+00
  1      1    0.35618E-02    0.7905694150E-01    0.0000000000E+00
  1      1    0.35618E-02    0.1185854123E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1581138830E+00    0.0000000000E+00
  1      1    0.35618E-02    0.1976423538E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2371708245E+00    0.0000000000E+00
  1      1    0.35618E-02    0.2766992953E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3162277660E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3557562368E+00    0.0000000000E+00
  1      1    0.35618E-02    0.3952847075E+00    0.0000000000E+00
  1      1    0.35618E-02    0.4348131783E+00    0.0000000000E+00
  1      1    0.35618E-02    0.4743416490E+00    0.0000000000E+00
  1      1    0.35618E-02    0.5138701198E+00    0.0000000000E+00
  1      1    0.35618E-02    0.5533985905E+00    0.0000000000E+00
  1      1    0.35618E-02    0.5929270613E+00    0.0000000000E+00
  1      1    0.35618E-02    0.6324555320E+00    0.0000000000E+00
  1      1    0.35618E-02    0.6719840028E+00    0.0000000000E+00
  1      1    0.35618E-02    0.7115124735E+00    0.3880349089E-01
  1      1    0.35618E-02    0.7510409443E+00    0.3670600489E-01
  1      1    0.35618E-02    0.7905694150E+00    0.1392945827E+00
  1      1    0.35618E-02    0.8300978858E+00    0.2981243812E+00
  1      1    0.35618E-02    0.8696263565E+00    0.2842581309E+00
  1      1    0.35618E-02    0.9091548273E+00    0.2112634504E+00
  1      1    0.35618E-02    0.9486832981E+00    0.6068205490E+00
  1      1    0.35618E-02    0.9882117688E+00    0.3326013505E+00
  1      1    0.35618E-02    0.1027740240E+01    0.6391163205E+00
  1      1    0.35618E-02    0.1067268710E+01    0.7687484044E+00
  1      1    0.35618E-02    0.1106797181E+01    0.7161007864E+00
  1      1    0.35618E-02    0.1146325652E+01    0.1048375017E+01
  1      1    0.35618E-02    0.1185854123E+01    0.9667988407E+00
  1      1    0.35618E-02    0.1225382593E+01    0.1246800691E+01
  1      1    0.35618E-02    0.1264911064E+01    0.9916447671E+00
  1      1    0.35618E-02    0.1304439535E+01    0.1002920995E+01
  1      1    0.35618E-02    0.1343968006E+01    0.8513601732E+00
  1      1    0.35618E-02    0.1383496476E+01    0.8463659969E+00
  1      1    0.35618E-02    0.1423024947E+01    0.7268822941E+00
  1      1    0.35618E-02    0.1462553418E+01    0.6325500569E+00
  1      1    0.35618E-02    0.1502081889E+01    0.5975737597E+00
  1      1    0.35618E-02    0.1541610359E+01    0.4585867105E+00
  1      1    0.35618E-02    0.1581138830E+01    0.5157426004E+00
  1      1    0.35618E-02    0.1620667301E+01    0.4024065722E+00
  1      1    0.35618E-02    0.1660195772E+01    0.3272583569E+00
  1      1    0.35618E-02    0.1699724242E+01    0.2556465282E+00
  1      1    0.35618E-02    0.1739252713E+01    0.2653801963E+00
  1      1    0.35618E-02    0.1778781184E+01    0.1983773972E+00
  1      1    0.35618E-02    0.1818309655E+01    0.2387907132E+00
  1      1    0.35618E-02    0.1857838125E+01    0.3066727506E+00
  1      1    0.35618E-02    0.1897366596E+01    0.1858482985E+00
  1      1    0.35618E-02    0.1936895067E+01    0.3500314900E+00
  1      1    0.35618E-02    0.1976423538E+01    0.4527073937E+00
  1      1    0.35618E-02    0.2015952008E+01    0.2420415768E+00
  1      1    0.35618E-02    0.2055480479E+01    0.4614978285E+00
  1      1    0.35618E-02    0.2095008950E+01    0.5173798785E+00
  1      1    0.35618E-02    0.2134537421E+01    0.5457874186E+00
