% itn    run  time           mean square displacement
  1      1    0.35618E-02    0.88164E-01
  1      2    0.71237E-02    0.20242E+00
  1      3    0.10685E-01    0.32393E+00
  1      4    0.14247E-01    0.43241E+00
  1      5    0.17809E-01    0.53884E+00
  1      6    0.21371E-01    0.65030E+00
  1      7    0.24933E-01    0.76221E+00
  1      8    0.28495E-01    0.86573E+00
  1      9    0.32056E-01    0.99947E+00
  1     10    0.35618E-01    0.10902E+01
  1     11    0.39180E-01    0.11967E+01
  1     12    0.42742E-01    0.13043E+01
  1     13    0.46304E-01    0.13853E+01
  1     14    0.49866E-01    0.14890E+01
  1     15    0.53427E-01    0.16260E+01
  1     16    0.56989E-01    0.17644E+01
  1     17    0.60551E-01    0.18760E+01
  1     18    0.64113E-01    0.20248E+01
  1     19    0.67675E-01    0.21371E+01
  1     20    0.71237E-01    0.22252E+01
  1     21    0.74798E-01    0.23154E+01
  1     22    0.78360E-01    0.24657E+01
  1     23    0.81922E-01    0.26124E+01
  1     24    0.85484E-01    0.27179E+01
  1     25    0.89046E-01    0.28832E+01
  1     26    0.92608E-01    0.29671E+01
  1     27    0.96169E-01    0.30719E+01
  1     28    0.99731E-01    0.32262E+01
  1     29    0.10329E+00    0.33107E+01
  1     30    0.10685E+00    0.34076E+01
  1     31    0.11042E+00    0.35327E+01
  1     32    0.11398E+00    0.37269E+01
  1     33    0.11754E+00    0.38424E+01
  1     34    0.12110E+00    0.39417E+01
  1     35    0.12466E+00    0.40177E+01
  1     36    0.12823E+00    0.42134E+01
  1     37    0.13179E+00    0.42730E+01
  1     38    0.13535E+00    0.43331E+01
  1     39    0.13891E+00    0.44479E+01
  1     40    0.14247E+00    0.45422E+01
  1     41    0.14603E+00    0.46480E+01
  1     42    0.14960E+00    0.47635E+01
  1     43    0.15316E+00    0.48571E+01
  1     44    0.15672E+00    0.49911E+01
  1     45    0.16028E+00    0.51526E+01
  1     46    0.16384E+00    0.52827E+01
  1     47    0.16741E+00    0.54447E+01
  1     48    0.17097E+00    0.56325E+01
  1     49    0.17453E+00    0.57135E+01
  1     50    0.17809E+00    0.58274E+01
  1     51    0.18165E+00    0.59652E+01
  1     52    0.18522E+00    0.60281E+01
  1     53    0.18878E+00    0.61778E+01
  1     54    0.19234E+00    0.62887E+01
  1     55    0.19590E+00    0.63567E+01
  1     56    0.19946E+00    0.64668E+01
  1     57    0.20302E+00    0.65242E+01
  1     58    0.20659E+00    0.66438E+01
  1     59    0.21015E+00    0.68070E+01
  1     60    0.21371E+00    0.69838E+01
  1     61    0.21727E+00    0.69639E+01
  1     62    0.22083E+00    0.69863E+01
  1     63    0.22440E+00    0.70483E+01
  1     64    0.22796E+00    0.72632E+01
  1     65    0.23152E+00    0.74160E+01
  1     66    0.23508E+00    0.74847E+01
  1     67    0.23864E+00    0.75651E+01
  1     68    0.24220E+00    0.76212E+01
  1     69    0.24577E+00    0.78412E+01
  1     70    0.24933E+00    0.79495E+01
  1     71    0.25289E+00    0.79511E+01
  1     72    0.25645E+00    0.81728E+01
  1     73    0.26001E+00    0.83608E+01
  1     74    0.26358E+00    0.85374E+01
