% itn    run  time           mean square displacement
  1      1    0.10685E-03    0.40301E-03
  1      2    0.21371E-03    0.87037E-03
  1      3    0.32056E-03    0.13479E-02
  1      4    0.42742E-03    0.18479E-02
  1      5    0.53427E-03    0.23231E-02
  1      6    0.64113E-03    0.28423E-02
  1      7    0.74798E-03    0.34164E-02
  1      8    0.85484E-03    0.38595E-02
  1      9    0.96169E-03    0.44075E-02
  1     10    0.10685E-02    0.49490E-02
  1     11    0.11754E-02    0.52172E-02
  1     12    0.12823E-02    0.55174E-02
  1     13    0.13891E-02    0.60526E-02
  1     14    0.14960E-02    0.64238E-02
  1     15    0.16028E-02    0.65835E-02
  1     16    0.17097E-02    0.70880E-02
  1     17    0.18165E-02    0.77070E-02
  1     18    0.19234E-02    0.81505E-02
  1     19    0.20302E-02    0.89565E-02
  1     20    0.21371E-02    0.95950E-02
  1     21    0.22440E-02    0.10146E-01
  1     22    0.23508E-02    0.10835E-01
  1     23    0.24577E-02    0.11425E-01
  1     24    0.25645E-02    0.12139E-01
  1     25    0.26714E-02    0.12702E-01
  1     26    0.27782E-02    0.13355E-01
  1     27    0.28851E-02    0.14543E-01
  1     28    0.29919E-02    0.15153E-01
  1     29    0.30988E-02    0.15667E-01
  1     30    0.32056E-02    0.16506E-01
  1     31    0.33125E-02    0.16770E-01
  1     32    0.34194E-02    0.17458E-01
  1     33    0.35262E-02    0.18211E-01
  1     34    0.36331E-02    0.18694E-01
  1     35    0.37399E-02    0.19359E-01
  1     36    0.38468E-02    0.19849E-01
  1     37    0.39536E-02    0.20585E-01
  1     38    0.40605E-02    0.21305E-01
  1     39    0.41673E-02    0.21985E-01
  1     40    0.42742E-02    0.22510E-01
  1     41    0.43810E-02    0.22969E-01
  1     42    0.44879E-02    0.23077E-01
  1     43    0.45948E-02    0.24037E-01
  1     44    0.47016E-02    0.24725E-01
  1     45    0.48085E-02    0.25074E-01
  1     46    0.49153E-02    0.26201E-01
  1     47    0.50222E-02    0.27014E-01
  1     48    0.51290E-02    0.27500E-01
  1     49    0.52359E-02    0.27967E-01
  1     50    0.53427E-02    0.28499E-01
  1     51    0.54496E-02    0.29600E-01
  1     52    0.55565E-02    0.30642E-01
  1     53    0.56633E-02    0.31329E-01
  1     54    0.57702E-02    0.32180E-01
  1     55    0.58770E-02    0.32103E-01
  1     56    0.59839E-02    0.32384E-01
  1     57    0.60907E-02    0.33134E-01
  1     58    0.61976E-02    0.34041E-01
  1     59    0.63044E-02    0.35001E-01
  1     60    0.64113E-02    0.35907E-01
  1     61    0.65181E-02    0.36813E-01
  1     62    0.66250E-02    0.38124E-01
  1     63    0.67319E-02    0.39253E-01
  1     64    0.68387E-02    0.39366E-01
  1     65    0.69456E-02    0.39533E-01
  1     66    0.70524E-02    0.40081E-01
  1     67    0.71593E-02    0.41008E-01
  1     68    0.72661E-02    0.41535E-01
  1     69    0.73730E-02    0.42984E-01
  1     70    0.74798E-02    0.43765E-01
  1     71    0.75867E-02    0.44597E-01
  1     72    0.76935E-02    0.45180E-01
  1     73    0.78004E-02    0.45812E-01
  1     74    0.79073E-02    0.46652E-01
  1     75    0.80141E-02    0.47014E-01
  1     76    0.81210E-02    0.47647E-01
  1     77    0.82278E-02    0.48147E-01
  1     78    0.83347E-02    0.48977E-01
  1     79    0.84415E-02    0.49144E-01
  1     80    0.85484E-02    0.49954E-01
  1     81    0.86552E-02    0.51157E-01
  1     82    0.87621E-02    0.52176E-01
  1     83    0.88690E-02    0.52556E-01
  1     84    0.89758E-02    0.52736E-01
  1     85    0.90827E-02    0.53477E-01
  1     86    0.91895E-02    0.55011E-01
  1     87    0.92964E-02    0.55368E-01
  1     88    0.94032E-02    0.56044E-01
  1     89    0.95101E-02    0.56404E-01
  1     90    0.96169E-02    0.57780E-01
  1     91    0.97238E-02    0.58540E-01
  1     92    0.98306E-02    0.59111E-01
  1     93    0.99375E-02    0.60728E-01
  1     94    0.10044E-01    0.61928E-01
  1     95    0.10151E-01    0.63023E-01
