% run    par  time               x                   y
  1      1    0.35618E-02    0.1349719187E+01    0.4102827483E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.1141139069E+01    0.5028332259E+00


% run    par  time               x                   y
  3      1    0.10685E-01    0.8476588944E+00    0.9004866353E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.1103693947E+01    0.1168591779E+01


% run    par  time               x                   y
  5      1    0.17809E-01    0.1055812727E+01    0.8398159647E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.9216766541E+00    0.6324197428E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.9735312724E+00    0.5234275653E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.9934408696E+00    0.7703597517E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.9628246969E+00    0.6799463144E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.5290476724E+00    0.8445405812E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.1976691736E+00    0.7322145524E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.3006417453E+00    0.7148740108E+00


% run    par  time               x                   y
 13      1    0.46304E-01    0.3200820886E+00    0.5701755584E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.1961033560E+00    0.3195025193E+00


% run    par  time               x                   y
 15      1    0.53427E-01   -0.6289387805E-01    0.1344958448E+00


% run    par  time               x                   y
 16      1    0.56989E-01   -0.1654882872E+00    0.1011378210E+00


% run    par  time               x                   y
 17      1    0.60551E-01   -0.1251151302E+00    0.3736113974E+00


% run    par  time               x                   y
 18      1    0.64113E-01   -0.3478611263E+00    0.6202521082E+00


% run    par  time               x                   y
 19      1    0.67675E-01   -0.2241081112E+00    0.8838826535E+00


% run    par  time               x                   y
 20      1    0.71237E-01   -0.5562911723E+00    0.7255228482E+00


% run    par  time               x                   y
 21      1    0.74798E-01   -0.7831519828E+00    0.5305242487E+00


% run    par  time               x                   y
 22      1    0.78360E-01   -0.5430208871E+00    0.3634892498E+00


% run    par  time               x                   y
 23      1    0.81922E-01   -0.7080484035E+00    0.1846152270E+00


% run    par  time               x                   y
 24      1    0.85484E-01   -0.4188783663E+00    0.2013229149E+00


% run    par  time               x                   y
 25      1    0.89046E-01   -0.5976602195E+00    0.1540729243E+00


% run    par  time               x                   y
 26      1    0.92608E-01   -0.8279465354E+00    0.1492840016E+00


% run    par  time               x                   y
 27      1    0.96169E-01   -0.1180483599E+01   -0.7447879288E-01


% run    par  time               x                   y
 28      1    0.99731E-01   -0.1340670285E+01   -0.9682142782E-02


% run    par  time               x                   y
 29      1    0.10329E+00   -0.1468076116E+01    0.1795162762E+00


% run    par  time               x                   y
 30      1    0.10685E+00   -0.1694213951E+01    0.4071753107E+00


% run    par  time               x                   y
 31      1    0.11042E+00   -0.1761038658E+01    0.7565950114E-01


% run    par  time               x                   y
 32      1    0.11398E+00   -0.1813530907E+01   -0.5142707615E-01


% run    par  time               x                   y
 33      1    0.11754E+00   -0.1378888883E+01   -0.1414236412E+00


% run    par  time               x                   y
 34      1    0.12110E+00   -0.1395645506E+01    0.2505196907E+00


% run    par  time               x                   y
 35      1    0.12466E+00   -0.1514350583E+01    0.4939225561E+00


% run    par  time               x                   y
 36      1    0.12823E+00   -0.1823021472E+01    0.4307325608E+00


% run    par  time               x                   y
 37      1    0.13179E+00   -0.1743670359E+01    0.2034541313E+00


% run    par  time               x                   y
 38      1    0.13535E+00   -0.1669094916E+01    0.2314753347E-01


% run    par  time               x                   y
 39      1    0.13891E+00   -0.1609442702E+01    0.2457143629E+00


% run    par  time               x                   y
 40      1    0.14247E+00   -0.1484735800E+01   -0.3653864277E-01


% run    par  time               x                   y
 41      1    0.14603E+00   -0.1238523229E+01   -0.3277430399E+00


% run    par  time               x                   y
 42      1    0.14960E+00   -0.1153809887E+01   -0.1599519427E+00


% run    par  time               x                   y
 43      1    0.15316E+00   -0.1284091238E+01    0.7817758038E-02


% run    par  time               x                   y
 44      1    0.15672E+00   -0.1465290712E+01   -0.5659552095E-01


% run    par  time               x                   y
 45      1    0.16028E+00   -0.1528999674E+01   -0.2661702598E+00


% run    par  time               x                   y
 46      1    0.16384E+00   -0.1227092608E+01   -0.1398750186E+00


% run    par  time               x                   y
 47      1    0.16741E+00   -0.9885169346E+00   -0.2850003263E-01


% run    par  time               x                   y
 48      1    0.17097E+00   -0.8508473741E+00   -0.2089296369E+00


% run    par  time               x                   y
 49      1    0.17453E+00   -0.1160439136E+01   -0.2172442800E+00


% run    par  time               x                   y
 50      1    0.17809E+00   -0.1468886093E+01   -0.3509181734E+00


% run    par  time               x                   y
 51      1    0.18165E+00   -0.1769885564E+01   -0.4282977193E+00


% run    par  time               x                   y
 52      1    0.18522E+00   -0.2109350074E+01   -0.3157762321E+00


% run    par  time               x                   y
 53      1    0.18878E+00   -0.1977120387E+01   -0.2055732370E+00


% run    par  time               x                   y
 54      1    0.19234E+00   -0.1602694757E+01   -0.1121710419E+00


% run    par  time               x                   y
 55      1    0.19590E+00   -0.1406300634E+01   -0.3622759293E+00


% run    par  time               x                   y
 56      1    0.19946E+00   -0.1138110105E+01   -0.5744957942E+00


% run    par  time               x                   y
 57      1    0.20302E+00   -0.1282217759E+01   -0.9594818805E+00


% run    par  time               x                   y
 58      1    0.20659E+00   -0.1050353180E+01   -0.1216630559E+01


% run    par  time               x                   y
 59      1    0.21015E+00   -0.1230324182E+01   -0.1333381180E+01


% run    par  time               x                   y
 60      1    0.21371E+00   -0.1221445665E+01   -0.1413347069E+01


% run    par  time               x                   y
 61      1    0.21727E+00   -0.1161557650E+01   -0.1107159449E+01


% run    par  time               x                   y
 62      1    0.22083E+00   -0.9921940097E+00   -0.9202760587E+00


% run    par  time               x                   y
 63      1    0.22440E+00   -0.6418727667E+00   -0.6538026760E+00


% run    par  time               x                   y
 64      1    0.22796E+00   -0.4404665731E+00   -0.4156695072E+00


% run    par  time               x                   y
 65      1    0.23152E+00   -0.2026464306E+00   -0.1117094269E+00


% run    par  time               x                   y
 66      1    0.23508E+00   -0.3594484059E-01   -0.2204266617E+00


% run    par  time               x                   y
 67      1    0.23864E+00    0.1319307213E+00   -0.6074564399E+00


% run    par  time               x                   y
 68      1    0.24220E+00   -0.1155698528E+00   -0.7943394287E+00


% run    par  time               x                   y
 69      1    0.24577E+00   -0.4469795900E+00   -0.6896588014E+00


% run    par  time               x                   y
 70      1    0.24933E+00   -0.3573711202E+00   -0.4284306467E+00


% run    par  time               x                   y
 71      1    0.25289E+00   -0.1313739601E+00   -0.2367008672E+00


% run    par  time               x                   y
 72      1    0.25645E+00   -0.1350956147E+00   -0.7818808108E-01


% run    par  time               x                   y
 73      1    0.26001E+00   -0.9959437109E-01    0.3030697597E+00


% run    par  time               x                   y
 74      1    0.26358E+00   -0.1698329472E+00    0.3329287859E+00


% run    par  time               x                   y
 75      1    0.26714E+00   -0.1177285918E+00    0.5548213837E+00


% run    par  time               x                   y
 76      1    0.27070E+00    0.3074535156E+00    0.4664017449E+00


% run    par  time               x                   y
 77      1    0.27426E+00    0.3992866750E+00    0.2876958284E+00


% run    par  time               x                   y
 78      1    0.27782E+00    0.3564225105E+00   -0.4767002201E-01


% run    par  time               x                   y
 79      1    0.28138E+00    0.5170303153E-01   -0.1531700040E+00


% run    par  time               x                   y
 80      1    0.28495E+00   -0.3048449721E+00   -0.3168219428E+00


% run    par  time               x                   y
 81      1    0.28851E+00   -0.5286628362E+00   -0.5607430061E+00


% run    par  time               x                   y
 82      1    0.29207E+00   -0.7733956925E+00   -0.7456289692E+00


% run    par  time               x                   y
 83      1    0.29563E+00   -0.6387383747E+00   -0.8822846031E+00


% run    par  time               x                   y
 84      1    0.29919E+00   -0.5294358314E+00   -0.1243610759E+01


% run    par  time               x                   y
 85      1    0.30276E+00   -0.3524648724E+00   -0.1540125511E+01


% run    par  time               x                   y
 86      1    0.30632E+00   -0.5691222558E+00   -0.1707239650E+01


% run    par  time               x                   y
 87      1    0.30988E+00   -0.2455348715E+00   -0.1487140755E+01


% run    par  time               x                   y
 88      1    0.31344E+00    0.1538354932E+00   -0.1618650920E+01


% run    par  time               x                   y
 89      1    0.31700E+00    0.8307309197E-01   -0.1931621208E+01


% run    par  time               x                   y
 90      1    0.32056E+00    0.1469267528E+00   -0.2271926137E+01


% run    par  time               x                   y
 91      1    0.32413E+00    0.3121297317E+00   -0.2458363661E+01


% run    par  time               x                   y
 92      1    0.32769E+00    0.4973795191E+00   -0.2600159246E+01


% run    par  time               x                   y
