% run    par  time               x                   y
  1      1    0.35618E-02    0.1645413894E+01   -0.1013394030E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.1694855234E+01    0.8190017123E-02


% run    par  time               x                   y
  3      1    0.10685E-01    0.2018604155E+01   -0.2352116947E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.2284321080E+01   -0.2234326396E+00


% run    par  time               x                   y
  5      1    0.17809E-01    0.2528240552E+01   -0.1110558057E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.2371989500E+01    0.1286173279E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.2170022429E+01    0.1435109482E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.2074487959E+01   -0.1096837541E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.1991529637E+01    0.4998731476E-01


% run    par  time               x                   y
 10      1    0.35618E-01    0.2059044999E+01    0.2542229625E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.2364612348E+01    0.3626977374E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.2478928359E+01    0.5851040361E+00


% run    par  time               x                   y
 13      1    0.46304E-01    0.2520174967E+01    0.9805336827E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.2793663189E+01    0.1073881824E+01


% run    par  time               x                   y
 15      1    0.53427E-01    0.2993418170E+01    0.9437434004E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.3239068338E+01    0.1092043647E+01


% run    par  time               x                   y
 17      1    0.60551E-01    0.3283758854E+01    0.9196466276E+00


% run    par  time               x                   y
 18      1    0.64113E-01    0.3333125890E+01    0.5500246058E+00


% run    par  time               x                   y
 19      1    0.67675E-01    0.3440752163E+01    0.5978741289E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.3231472286E+01    0.6880037633E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.3271868639E+01    0.6742733156E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.3427959408E+01    0.6002849935E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.3306939708E+01    0.1605759921E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.3452733507E+01   -0.1347968116E+00


% run    par  time               x                   y
 25      1    0.89046E-01    0.3338951553E+01   -0.1329168870E+00


% run    par  time               x                   y
 26      1    0.92608E-01    0.3646182488E+01   -0.7201389457E-01


% run    par  time               x                   y
 27      1    0.96169E-01    0.3928854581E+01   -0.1407483476E+00


% run    par  time               x                   y
 28      1    0.99731E-01    0.3854002001E+01   -0.1393825040E-01


% run    par  time               x                   y
 29      1    0.10329E+00    0.4103108856E+01   -0.1565325171E+00


% run    par  time               x                   y
 30      1    0.10685E+00    0.4139485407E+01   -0.5153466160E+00


% run    par  time               x                   y
 31      1    0.11042E+00    0.4155586137E+01   -0.5532447443E+00


% run    par  time               x                   y
 32      1    0.11398E+00    0.3732922967E+01   -0.6114133041E+00


% run    par  time               x                   y
 33      1    0.11754E+00    0.3410038718E+01   -0.5709955310E+00


% run    par  time               x                   y
 34      1    0.12110E+00    0.3419820041E+01   -0.4596859904E+00


% run    par  time               x                   y
 35      1    0.12466E+00    0.3760616652E+01   -0.3096716585E+00


% run    par  time               x                   y
 36      1    0.12823E+00    0.3996560330E+01   -0.2882929547E+00


% run    par  time               x                   y
 37      1    0.13179E+00    0.3734207388E+01   -0.5160666623E-01


% run    par  time               x                   y
 38      1    0.13535E+00    0.3449925361E+01   -0.8935390817E-01


% run    par  time               x                   y
 39      1    0.13891E+00    0.3178656033E+01    0.6769674984E-01


% run    par  time               x                   y
 40      1    0.14247E+00    0.3165247417E+01    0.5078455197E+00


% run    par  time               x                   y
 41      1    0.14603E+00    0.3336098271E+01    0.7202370493E+00


% run    par  time               x                   y
 42      1    0.14960E+00    0.3206551888E+01    0.8597261706E+00


% run    par  time               x                   y
 43      1    0.15316E+00    0.3129396612E+01    0.6513064906E+00


% run    par  time               x                   y
 44      1    0.15672E+00    0.3232840699E+01    0.4458597524E+00


% run    par  time               x                   y
 45      1    0.16028E+00    0.3140640773E+01    0.6532734030E+00


% run    par  time               x                   y
 46      1    0.16384E+00    0.3013707756E+01    0.8419333981E+00


% run    par  time               x                   y
 47      1    0.16741E+00    0.2707931993E+01    0.8651454297E+00


% run    par  time               x                   y
 48      1    0.17097E+00    0.2372030814E+01    0.7351501067E+00


% run    par  time               x                   y
 49      1    0.17453E+00    0.2099009131E+01    0.1048876038E+01


% run    par  time               x                   y
 50      1    0.17809E+00    0.1749496851E+01    0.1064169523E+01


% run    par  time               x                   y
 51      1    0.18165E+00    0.1815645694E+01    0.1041843914E+01


% run    par  time               x                   y
 52      1    0.18522E+00    0.1874793794E+01    0.9770519964E+00


% run    par  time               x                   y
 53      1    0.18878E+00    0.1936077889E+01    0.1279860088E+01


% run    par  time               x                   y
 54      1    0.19234E+00    0.1759464955E+01    0.1588601891E+01


% run    par  time               x                   y
 55      1    0.19590E+00    0.1662988250E+01    0.1694020576E+01


% run    par  time               x                   y
 56      1    0.19946E+00    0.1502516234E+01    0.1443353577E+01


% run    par  time               x                   y
 57      1    0.20302E+00    0.1425679487E+01    0.1206574244E+01


% run    par  time               x                   y
 58      1    0.20659E+00    0.1169397999E+01    0.1168617504E+01


% run    par  time               x                   y
 59      1    0.21015E+00    0.1438728234E+01    0.1108430926E+01


% run    par  time               x                   y
 60      1    0.21371E+00    0.1680731850E+01    0.9995464251E+00


% run    par  time               x                   y
 61      1    0.21727E+00    0.1787522275E+01    0.1293274439E+01


% run    par  time               x                   y
 62      1    0.22083E+00    0.2025055588E+01    0.1475504365E+01


% run    par  time               x                   y
 63      1    0.22440E+00    0.2084989626E+01    0.1912723729E+01


% run    par  time               x                   y
 64      1    0.22796E+00    0.1964319586E+01    0.1960925679E+01


% run    par  time               x                   y
 65      1    0.23152E+00    0.2020204173E+01    0.1828399645E+01


% run    par  time               x                   y
 66      1    0.23508E+00    0.2060998938E+01    0.1531616482E+01


% run    par  time               x                   y
 67      1    0.23864E+00    0.1966407332E+01    0.1205018187E+01


% run    par  time               x                   y
 68      1    0.24220E+00    0.1963123980E+01    0.1314850540E+01


% run    par  time               x                   y
 69      1    0.24577E+00    0.2305683604E+01    0.1181779523E+01


% run    par  time               x                   y
 70      1    0.24933E+00    0.2545665491E+01    0.9241036624E+00


% run    par  time               x                   y
 71      1    0.25289E+00    0.2520968019E+01    0.7802947970E+00


% run    par  time               x                   y
 72      1    0.25645E+00    0.2359859442E+01    0.5813109410E+00


% run    par  time               x                   y
 73      1    0.26001E+00    0.2096533460E+01    0.6322633575E+00


% run    par  time               x                   y
 74      1    0.26358E+00    0.2056853138E+01    0.3585713906E+00


% run    par  time               x                   y
 75      1    0.26714E+00    0.2033925002E+01    0.1412760182E-01


% run    par  time               x                   y
