% run    par  time               x                   y
  1      1    0.35618E-02    0.1317533920E+01   -0.2875171471E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.1393392297E+01   -0.1974198082E+00


% run    par  time               x                   y
  3      1    0.10685E-01    0.1258240781E+01   -0.4951931543E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.1149333587E+01   -0.7804418013E+00


% run    par  time               x                   y
  5      1    0.17809E-01    0.1030874210E+01   -0.6290891328E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.1245550912E+01   -0.5205460591E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.1264085753E+01   -0.5336274364E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.1199908471E+01   -0.8295917911E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.1003084382E+01   -0.6985470601E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.8412645911E+00   -0.3539777403E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.6509221918E+00   -0.3432403393E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.4925345704E+00   -0.2988613763E+00


% run    par  time               x                   y
 13      1    0.46304E-01    0.4886364267E+00   -0.2051976830E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.5944832980E+00   -0.4751833147E+00


% run    par  time               x                   y
 15      1    0.53427E-01    0.8179897157E+00   -0.2943097255E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.1111525902E+01   -0.1232323030E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.1347308838E+01   -0.3029099843E-01


% run    par  time               x                   y
 18      1    0.64113E-01    0.1113178287E+01   -0.2554088821E-01


% run    par  time               x                   y
 19      1    0.67675E-01    0.9197285564E+00    0.1524845341E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.7198394647E+00    0.2033047515E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.8176939085E+00    0.1645495490E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.8577997871E+00    0.1084238121E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.9805138449E+00   -0.4979207449E-01


% run    par  time               x                   y
 24      1    0.85484E-01    0.8872842436E+00    0.2202146797E+00


% run    par  time               x                   y
 25      1    0.89046E-01    0.5150653835E+00    0.6238631073E+00


% run    par  time               x                   y
 26      1    0.92608E-01    0.4547556302E+00    0.6478637224E+00


% run    par  time               x                   y
 27      1    0.96169E-01    0.3553505730E+00    0.4090514006E+00


% run    par  time               x                   y
 28      1    0.99731E-01    0.3943341776E+00    0.7773355313E+00


% run    par  time               x                   y
 29      1    0.10329E+00    0.5146893968E+00    0.7785704545E+00


% run    par  time               x                   y
 30      1    0.10685E+00    0.7163555796E+00    0.5297925132E+00


% run    par  time               x                   y
 31      1    0.11042E+00    0.8074808703E+00    0.3138547099E+00


% run    par  time               x                   y
 32      1    0.11398E+00    0.9212483142E+00    0.5589200937E+00


% run    par  time               x                   y
 33      1    0.11754E+00    0.7495831267E+00    0.4859705372E+00


% run    par  time               x                   y
 34      1    0.12110E+00    0.5492164429E+00    0.9669866884E-01


% run    par  time               x                   y
 35      1    0.12466E+00    0.2462102716E+00    0.4045433929E-01


% run    par  time               x                   y
 36      1    0.12823E+00   -0.1036014029E+00   -0.1622266933E+00


% run    par  time               x                   y
 37      1    0.13179E+00   -0.2102524062E+00   -0.7339143811E-01


% run    par  time               x                   y
 38      1    0.13535E+00    0.1759695126E-01   -0.1474749297E+00


% run    par  time               x                   y
 39      1    0.13891E+00    0.2555305218E+00   -0.1042587368E+00


% run    par  time               x                   y
 40      1    0.14247E+00    0.7245057748E+00   -0.9770561516E-01


% run    par  time               x                   y
 41      1    0.14603E+00    0.9534646918E+00    0.1717325368E+00


% run    par  time               x                   y
 42      1    0.14960E+00    0.1129892972E+01   -0.1178292370E+00


% run    par  time               x                   y
 43      1    0.15316E+00    0.1077589506E+01   -0.3833187469E+00


% run    par  time               x                   y
 44      1    0.15672E+00    0.1274172835E+01   -0.5621417709E+00


% run    par  time               x                   y
 45      1    0.16028E+00    0.1173935465E+01   -0.7239153545E+00


% run    par  time               x                   y
 46      1    0.16384E+00    0.1423774023E+01   -0.6468757653E+00


% run    par  time               x                   y
 47      1    0.16741E+00    0.1514715476E+01   -0.4636826172E+00


% run    par  time               x                   y
 48      1    0.17097E+00    0.1727829132E+01   -0.2163221565E+00


% run    par  time               x                   y
 49      1    0.17453E+00    0.1836509058E+01   -0.1990448377E+00


% run    par  time               x                   y
 50      1    0.17809E+00    0.1749645029E+01   -0.4718326608E+00


% run    par  time               x                   y
