% run    par  time               x                   y
  1      1    0.35618E-02    0.1780805969E+01   -0.2280718612E-01


% run    par  time               x                   y
  2      1    0.71237E-02    0.1517352234E+01    0.3334684838E+00


% run    par  time               x                   y
  3      1    0.10685E-01    0.1587191971E+01    0.6786123175E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.1511932436E+01    0.7826009948E+00


% run    par  time               x                   y
  5      1    0.17809E-01    0.1421034491E+01    0.5623626771E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.1085325666E+01    0.6657219789E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.8386503357E+00    0.5033868934E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.7574872411E+00    0.1210534382E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.1192868036E+01    0.2779362142E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.1333554241E+01    0.1023555327E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.1125964650E+01   -0.2071117244E-01


% run    par  time               x                   y
 12      1    0.42742E-01    0.1053302395E+01   -0.7052857366E-01


% run    par  time               x                   y
 13      1    0.46304E-01    0.1401467993E+01   -0.2793304159E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.1411216636E+01   -0.5759701066E+00


% run    par  time               x                   y
 15      1    0.53427E-01    0.1296196383E+01   -0.6989392779E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.1177780151E+01   -0.9009611055E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.1495539771E+01   -0.8744777564E+00


% run    par  time               x                   y
 18      1    0.64113E-01    0.1512194076E+01   -0.5684695938E+00


% run    par  time               x                   y
 19      1    0.67675E-01    0.1513062938E+01   -0.6370514835E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.1450620900E+01   -0.5578823046E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.1239757448E+01   -0.6779986107E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.1027582768E+01   -0.9091887934E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.7673500191E+00   -0.9918499924E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.6365377889E+00   -0.8401895419E+00


% run    par  time               x                   y
