% run    par  time               x                   y
  1      1    0.35618E-02    0.1627063883E+01   -0.1047090279E+00


% run    par  time               x                   y
  2      1    0.71237E-02    0.1912575178E+01   -0.2466637454E+00


% run    par  time               x                   y
  3      1    0.10685E-01    0.2093385912E+01   -0.2714827957E+00


% run    par  time               x                   y
  4      1    0.14247E-01    0.1906093907E+01   -0.1262768582E+00


% run    par  time               x                   y
  5      1    0.17809E-01    0.1919796615E+01   -0.2906999570E+00


% run    par  time               x                   y
  6      1    0.21371E-01    0.2127876047E+01   -0.3729535012E+00


% run    par  time               x                   y
  7      1    0.24933E-01    0.2260239321E+01   -0.5293345122E+00


% run    par  time               x                   y
  8      1    0.28495E-01    0.2473409372E+01   -0.6463231812E+00


% run    par  time               x                   y
  9      1    0.32056E-01    0.2774177343E+01   -0.4574338462E+00


% run    par  time               x                   y
 10      1    0.35618E-01    0.2878264882E+01   -0.1466450867E+00


% run    par  time               x                   y
 11      1    0.39180E-01    0.2966681632E+01   -0.3468812865E+00


% run    par  time               x                   y
 12      1    0.42742E-01    0.3045818031E+01   -0.5045337170E+00


% run    par  time               x                   y
 13      1    0.46304E-01    0.3304320670E+01   -0.6022852454E+00


% run    par  time               x                   y
 14      1    0.49866E-01    0.3336574704E+01   -0.4462808057E+00


% run    par  time               x                   y
 15      1    0.53427E-01    0.3111691129E+01   -0.4297221073E+00


% run    par  time               x                   y
 16      1    0.56989E-01    0.2819917891E+01   -0.3130384449E+00


% run    par  time               x                   y
 17      1    0.60551E-01    0.3044567884E+01   -0.2785476841E+00


% run    par  time               x                   y
 18      1    0.64113E-01    0.2832100941E+01   -0.4363503088E+00


% run    par  time               x                   y
 19      1    0.67675E-01    0.3204211792E+01   -0.2689865216E+00


% run    par  time               x                   y
 20      1    0.71237E-01    0.3267632189E+01   -0.4173034612E+00


% run    par  time               x                   y
 21      1    0.74798E-01    0.3033821776E+01   -0.4729609669E+00


% run    par  time               x                   y
 22      1    0.78360E-01    0.2846518629E+01   -0.3496507543E+00


% run    par  time               x                   y
 23      1    0.81922E-01    0.2905047884E+01   -0.1522887613E+00


% run    par  time               x                   y
 24      1    0.85484E-01    0.2981837168E+01   -0.3522503712E+00


% run    par  time               x                   y
 25      1    0.89046E-01    0.3207713382E+01   -0.5605499003E+00


% run    par  time               x                   y
 26      1    0.92608E-01    0.3453045285E+01   -0.5924581006E+00


% run    par  time               x                   y
 27      1    0.96169E-01    0.3511901361E+01   -0.1752489640E+00


% run    par  time               x                   y
 28      1    0.99731E-01    0.3521592189E+01    0.2088489707E+00


% run    par  time               x                   y
 29      1    0.10329E+00    0.3524786359E+01    0.4140066465E+00


% run    par  time               x                   y
 30      1    0.10685E+00    0.3698377114E+01    0.4167949660E+00


% run    par  time               x                   y
 31      1    0.11042E+00    0.3519331959E+01    0.9786891480E-01


% run    par  time               x                   y
 32      1    0.11398E+00    0.3516755310E+01   -0.1121186270E+00


% run    par  time               x                   y
 33      1    0.11754E+00    0.3707340715E+01    0.9816998239E-01


% run    par  time               x                   y
 34      1    0.12110E+00    0.4044607933E+01   -0.3188296976E-01


% run    par  time               x                   y
 35      1    0.12466E+00    0.3710294107E+01   -0.2140234194E+00


% run    par  time               x                   y
 36      1    0.12823E+00    0.3567345043E+01   -0.2554419992E+00


% run    par  time               x                   y
 37      1    0.13179E+00    0.3766678213E+01   -0.6173024979E+00


% run    par  time               x                   y
 38      1    0.13535E+00    0.3525514014E+01   -0.4037945206E+00


% run    par  time               x                   y
 39      1    0.13891E+00    0.3130356340E+01   -0.4941555999E+00


% run    par  time               x                   y
 40      1    0.14247E+00    0.3025197945E+01   -0.4172674992E+00


% run    par  time               x                   y
 41      1    0.14603E+00    0.3049437892E+01   -0.1079166797E+00


% run    par  time               x                   y
 42      1    0.14960E+00    0.2985306936E+01    0.1654864183E+00


% run    par  time               x                   y
 43      1    0.15316E+00    0.3003371928E+01    0.5093829104E+00


% run    par  time               x                   y
 44      1    0.15672E+00    0.3324920486E+01    0.6555028128E+00


% run    par  time               x                   y
 45      1    0.16028E+00    0.3201451739E+01    0.9647431834E+00


% run    par  time               x                   y
 46      1    0.16384E+00    0.3022734359E+01    0.1051185798E+01


% run    par  time               x                   y
 47      1    0.16741E+00    0.2926982187E+01    0.1223053511E+01


% run    par  time               x                   y
 48      1    0.17097E+00    0.3126470072E+01    0.1241519025E+01


% run    par  time               x                   y
 49      1    0.17453E+00    0.2884208361E+01    0.1288869579E+01


% run    par  time               x                   y
 50      1    0.17809E+00    0.3045297955E+01    0.1165466630E+01


% run    par  time               x                   y
 51      1    0.18165E+00    0.3430890401E+01    0.1254159126E+01


% run    par  time               x                   y
 52      1    0.18522E+00    0.3886472060E+01    0.9753585651E+00


% run    par  time               x                   y
 53      1    0.18878E+00    0.4034269394E+01    0.8270631793E+00


% run    par  time               x                   y
 54      1    0.19234E+00    0.4270589525E+01    0.8339831806E+00


% run    par  time               x                   y
 55      1    0.19590E+00    0.4482680524E+01    0.5343901763E+00


% run    par  time               x                   y
 56      1    0.19946E+00    0.4426714086E+01    0.3978009865E+00


% run    par  time               x                   y
 57      1    0.20302E+00    0.4493498552E+01    0.7903681629E+00


% run    par  time               x                   y
 58      1    0.20659E+00    0.4649207016E+01    0.1105329861E+01


% run    par  time               x                   y
 59      1    0.21015E+00    0.4950737170E+01    0.1142388741E+01


% run    par  time               x                   y
 60      1    0.21371E+00    0.5216228844E+01    0.1015425385E+01


% run    par  time               x                   y
 61      1    0.21727E+00    0.5188770390E+01    0.1282993766E+01


% run    par  time               x                   y
 62      1    0.22083E+00    0.4886870392E+01    0.1356499478E+01


% run    par  time               x                   y
 63      1    0.22440E+00    0.4509368559E+01    0.1368782523E+01


% run    par  time               x                   y
 64      1    0.22796E+00    0.4657148451E+01    0.1502553828E+01


% run    par  time               x                   y
 65      1    0.23152E+00    0.4661396159E+01    0.1819125434E+01


% run    par  time               x                   y
 66      1    0.23508E+00    0.4786773040E+01    0.1699387439E+01


% run    par  time               x                   y
 67      1    0.23864E+00    0.5003018284E+01    0.1646249861E+01


% run    par  time               x                   y
 68      1    0.24220E+00    0.5237733771E+01    0.1798734755E+01


% run    par  time               x                   y
 69      1    0.24577E+00    0.5479040471E+01    0.1876313893E+01


% run    par  time               x                   y
 70      1    0.24933E+00    0.5218179076E+01    0.2146415883E+01


% run    par  time               x                   y
 71      1    0.25289E+00    0.5278038930E+01    0.2313109186E+01


% run    par  time               x                   y
 72      1    0.25645E+00    0.5158814503E+01    0.2072230291E+01


% run    par  time               x                   y
 73      1    0.26001E+00    0.4935243062E+01    0.1885103403E+01


% run    par  time               x                   y
 74      1    0.26358E+00    0.4966086980E+01    0.1899945366E+01


% run    par  time               x                   y
 75      1    0.26714E+00    0.5323841483E+01    0.1724331407E+01


% run    par  time               x                   y
 76      1    0.27070E+00    0.5224628591E+01    0.1977737114E+01


% run    par  time               x                   y
 77      1    0.27426E+00    0.5348808690E+01    0.2241466162E+01


% run    par  time               x                   y
 78      1    0.27782E+00    0.5390574236E+01    0.2566723597E+01


% run    par  time               x                   y
 79      1    0.28138E+00    0.5070146534E+01    0.2633577821E+01


% run    par  time               x                   y
 80      1    0.28495E+00    0.4862337515E+01    0.2883412964E+01


% run    par  time               x                   y
 81      1    0.28851E+00    0.4340621694E+01    0.2885210229E+01


% run    par  time               x                   y
 82      1    0.29207E+00    0.4202922601E+01    0.2727928484E+01


% run    par  time               x                   y
