% run    par  time               x                   y
  1      1    0.35618E-02    0.1264911064E+01    0.0000000000E+00
  1      2    0.35618E-02    0.6324555320E+00    0.1095445115E+01
  1      3    0.35618E-02   -0.6324555320E+00    0.1095445115E+01
  1      4    0.35618E-02   -0.1264911064E+01    0.6661338148E-15
  1      5    0.35618E-02   -0.6324555320E+00   -0.1095445115E+01
  1      6    0.35618E-02    0.6324555320E+00   -0.1095445115E+01
  1      7    0.35618E-02    0.3794733192E+01    0.0000000000E+00
  1      8    0.35618E-02    0.3162277660E+01    0.1095445115E+01
  1      9    0.35618E-02    0.2529822128E+01    0.2190890230E+01
  1     10    0.35618E-02    0.1897366596E+01    0.3286335345E+01
  1     11    0.35618E-02    0.6324555320E+00    0.3286335345E+01
  1     12    0.35618E-02   -0.6324555320E+00    0.3286335345E+01
  1     13    0.35618E-02   -0.1897366596E+01    0.3286335345E+01
  1     14    0.35618E-02   -0.2529822128E+01    0.2190890230E+01
  1     15    0.35618E-02   -0.3162277660E+01    0.1095445115E+01
  1     16    0.35618E-02   -0.3794733192E+01    0.1332267630E-14
  1     17    0.35618E-02   -0.3162277660E+01   -0.1095445115E+01
  1     18    0.35618E-02   -0.2529822128E+01   -0.2190890230E+01
  1     19    0.35618E-02   -0.1897366596E+01   -0.3286335345E+01
  1     20    0.35618E-02   -0.6324555320E+00   -0.3286335345E+01
  1     21    0.35618E-02    0.6324555320E+00   -0.3286335345E+01
  1     22    0.35618E-02    0.1897366596E+01   -0.3286335345E+01
  1     23    0.35618E-02    0.2529822128E+01   -0.2190890230E+01
  1     24    0.35618E-02    0.3162277660E+01   -0.1095445115E+01
  1     25    0.35618E-02    0.6324555320E+01    0.0000000000E+00
  1     26    0.35618E-02    0.5692099788E+01    0.1095445115E+01
  1     27    0.35618E-02    0.5059644256E+01    0.2190890230E+01
  1     28    0.35618E-02    0.4427188724E+01    0.3286335345E+01
  1     29    0.35618E-02    0.3794733192E+01    0.4381780460E+01
  1     30    0.35618E-02    0.3162277660E+01    0.5477225575E+01
  1     31    0.35618E-02    0.1897366596E+01    0.5477225575E+01
